#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 02 01 50 999 99.0 99.0  1.41 12.90  6.58 999 1022.2   9.8  12.1 999.0 99.0 99.00
2015 01 02 02 50 999 99.0 99.0  1.53 12.12  6.96 999 1021.8   9.9  12.1 999.0 99.0 99.00
2015 01 02 03 50 999 99.0 99.0  1.38 12.12  6.21 999 1021.7   9.5  11.9 999.0 99.0 99.00
2015 01 02 04 50 999 99.0 99.0  1.42 12.12  6.62 999 1021.8   8.7  11.7 999.0 99.0 99.00
2015 01 02 05 50 999 99.0 99.0  1.28 12.12  6.22 999 1022.0   8.4  11.6 999.0 99.0 99.00
2015 01 02 06 50 999 99.0 99.0  1.27 12.90  6.37 999 1021.9   8.2  11.3 999.0 99.0 99.00
2015 01 02 07 50 999 99.0 99.0  1.41 11.43  6.60 999 1022.0   8.3  11.3 999.0 99.0 99.00
2015 01 02 08 50 999 99.0 99.0  1.52 12.90  7.36 999 1022.1   8.5  12.0 999.0 99.0 99.00
2015 01 02 09 50 999 99.0 99.0  1.34 12.12  6.98 999 1022.2   8.5  12.2 999.0 99.0 99.00
2015 01 02 10 50 999 99.0 99.0  1.30 12.12  6.65 999 1021.9   8.2  12.2 999.0 99.0 99.00
2015 01 02 11 50 999 99.0 99.0  1.36 12.12  7.01 999 1022.4   8.1  12.1 999.0 99.0 99.00
2015 01 02 12 50 999 99.0 99.0  1.29 11.43  6.81 999 1022.0   8.0  12.0 999.0 99.0 99.00
2015 01 02 13 50 999 99.0 99.0  1.30 11.43  7.12 999 1021.6   7.7  12.1 999.0 99.0 99.00
2015 01 02 14 50 999 99.0 99.0  1.38 12.12  7.26 999 1022.3   7.7  12.2 999.0 99.0 99.00
2015 01 02 15 50 999 99.0 99.0  1.18 12.12  6.68 999 1022.5   7.9  12.4 999.0 99.0 99.00
2015 01 02 16 50 999 99.0 99.0  1.15 12.12  6.44 999 1023.2   9.0  12.5 999.0 99.0 99.00
2015 01 02 17 50 999 99.0 99.0  1.13 11.43  6.44 999 1023.3   8.7  12.6 999.0 99.0 99.00
2015 01 02 18 50 999 99.0 99.0  1.27 11.43  6.86 999 1023.2   8.9  12.6 999.0 99.0 99.00
2015 01 02 19 50 999 99.0 99.0  1.25 11.43  7.23 999 1022.8   8.7  12.6 999.0 99.0 99.00
2015 01 02 20 50 999 99.0 99.0  1.01 10.81  6.41 999 1022.3   8.8  12.5 999.0 99.0 99.00
2015 01 02 21 50 999 99.0 99.0  0.98 10.81  6.59 999 1022.2   9.1  12.7 999.0 99.0 99.00
2015 01 02 22 50 999 99.0 99.0  1.14 11.43  7.36 999 1022.6   9.3  12.9 999.0 99.0 99.00
2015 01 02 23 50 999 99.0 99.0  1.02 12.12  6.97 999 1022.7   9.7  12.9 999.0 99.0 99.00
2015 01 03 00 50 999 99.0 99.0  1.05 11.43  6.89 999 1022.6   9.7  12.8 999.0 99.0 99.00
2015 01 03 01 50 999 99.0 99.0  1.11 11.43  7.38 999 1022.5  10.1  12.6 999.0 99.0 99.00
2015 01 03 02 50 999 99.0 99.0  1.10 11.43  7.26 999 1022.9  10.6  12.7 999.0 99.0 99.00
2015 01 03 03 50 999 99.0 99.0  1.05 10.81  7.13 999 1022.9  10.8  12.8 999.0 99.0 99.00
2015 01 03 04 50 999 99.0 99.0  0.89 10.81  6.52 999 1023.0  11.0  12.7 999.0 99.0 99.00
2015 01 03 05 50 999 99.0 99.0  1.00 12.12  6.34 999 1023.6  10.0  12.7 999.0 99.0 99.00
2015 01 03 06 50 999 99.0 99.0  1.01 11.43  6.43 999 1023.4  10.7  12.6 999.0 99.0 99.00
2015 01 03 07 50 999 99.0 99.0  0.96 10.81  5.85 999 1023.1  11.2  12.8 999.0 99.0 99.00
2015 01 03 08 50 999 99.0 99.0  1.01 10.81  5.93 999 1023.3  10.8  12.8 999.0 99.0 99.00
2015 01 03 09 50 999 99.0 99.0  0.99 11.43  5.69 999 1023.3  10.7  12.8 999.0 99.0 99.00
2015 01 03 10 50 999 99.0 99.0  1.18 12.12  6.50 999 1023.7   9.7  12.7 999.0 99.0 99.00
2015 01 03 11 50 999 99.0 99.0  1.04 12.12  5.47 999 1023.6   9.9  12.7 999.0 99.0 99.00
2015 01 03 12 50 999 99.0 99.0  1.14 12.90  5.59 999 1023.6   9.7  12.2 999.0 99.0 99.00
2015 01 03 13 50 999 99.0 99.0  1.23 11.43  6.01 999 1023.2   9.7  12.2 999.0 99.0 99.00
2015 01 03 14 50 999 99.0 99.0  1.26 12.12  5.78 999 1023.3   9.4  12.2 999.0 99.0 99.00
2015 01 03 15 50 999 99.0 99.0  1.24 10.81  6.22 999 1023.6   8.9  12.1 999.0 99.0 99.00
2015 01 03 16 50 999 99.0 99.0  1.49 12.90  6.97 999 1024.0   9.0  12.1 999.0 99.0 99.00
2015 01 03 17 50 999 99.0 99.0  1.56 12.90  7.30 999 1024.3   9.0  11.9 999.0 99.0 99.00
2015 01 03 18 50 999 99.0 99.0  1.49 12.90  7.41 999 1024.0   9.7  11.7 999.0 99.0 99.00
2015 01 03 19 50 999 99.0 99.0  1.75 12.90  7.80 999 1023.6   9.5  11.7 999.0 99.0 99.00
2015 01 03 20 50 999 99.0 99.0  1.76 12.90  8.01 999 1023.6   9.3  11.7 999.0 99.0 99.00
2015 01 03 21 50 999 99.0 99.0  2.10 12.12  9.02 999 1023.1   9.0  11.4 999.0 99.0 99.00
2015 01 03 22 50 999 99.0 99.0  2.13 12.90  9.12 999 1023.3   9.1  11.5 999.0 99.0 99.00
2015 01 03 23 50 999 99.0 99.0  2.25 11.43  9.01 999 1023.6   9.3  11.8 999.0 99.0 99.00
2015 01 04 00 50 999 99.0 99.0  2.53 11.43  9.60 999 1023.9   9.5  11.7 999.0 99.0 99.00
2015 01 04 01 50 999 99.0 99.0  2.44 12.12  9.84 999 1023.2   9.6  11.6 999.0 99.0 99.00
2015 01 04 02 50 999 99.0 99.0  2.31 12.12  9.56 999 1023.1   9.9  11.7 999.0 99.0 99.00
2015 01 04 03 50 999 99.0 99.0  2.54 12.12 10.00 999 1023.0   9.9  12.2 999.0 99.0 99.00
2015 01 04 04 50 999 99.0 99.0  2.45 13.79  9.84 999 1023.1  10.1  12.4 999.0 99.0 99.00
2015 01 04 05 50 999 99.0 99.0  2.01 10.81  9.13 999 1023.1  10.2  12.5 999.0 99.0 99.00
2015 01 04 06 50 999 99.0 99.0  2.32 12.90  9.63 999 1023.1  10.3  12.6 999.0 99.0 99.00
2015 01 04 07 50 999 99.0 99.0  1.99 12.90  8.49 999 1023.4  10.8  12.6 999.0 99.0 99.00
2015 01 04 08 50 999 99.0 99.0  2.31 12.12  8.16 999 1023.6  11.1  12.5 999.0 99.0 99.00
2015 01 04 09 50 999 99.0 99.0  2.02 12.12  7.29 999 1023.6  11.4  12.6 999.0 99.0 99.00
2015 01 04 10 50 999 99.0 99.0  2.21 12.12  7.24 999 1023.5  10.5  12.6 999.0 99.0 99.00
2015 01 04 11 50 999 99.0 99.0  2.13 12.12  6.97 999 1023.1  10.8  12.5 999.0 99.0 99.00
2015 01 04 12 50 999 99.0 99.0  2.06 12.12  7.35 999 1023.4  11.0  12.5 999.0 99.0 99.00
2015 01 04 13 50 999 99.0 99.0  2.19 11.43  6.92 999 1023.3  10.6  12.6 999.0 99.0 99.00
2015 01 04 14 50 999 99.0 99.0  2.16 12.12  6.32 999 1023.8  10.8  12.6 999.0 99.0 99.00
2015 01 04 15 50 999 99.0 99.0  2.10 11.43  5.87 999 1023.8  10.8  12.7 999.0 99.0 99.00
2015 01 04 16 50 999 99.0 99.0  2.06 12.90  5.88 999 1023.7  11.9  12.7 999.0 99.0 99.00
2015 01 04 17 50 999 99.0 99.0  2.34 11.43  6.23 999 1023.9  12.0  12.7 999.0 99.0 99.00
2015 01 04 18 50 999 99.0 99.0  2.47  6.25  6.01 999 1024.2  12.2  12.7 999.0 99.0 99.00
2015 01 04 19 50 999 99.0 99.0  2.66  6.67  5.99 999 1023.9  11.4  12.7 999.0 99.0 99.00
2015 01 04 20 50 999 99.0 99.0  2.60  6.67  6.01 999 1023.4  11.7  12.7 999.0 99.0 99.00
2015 01 04 21 50 999 99.0 99.0  3.01  7.14  6.33 999 1023.1  11.9  12.7 999.0 99.0 99.00
2015 01 04 22 50 999 99.0 99.0  3.36  7.69  6.44 999 1023.3  11.9  12.7 999.0 99.0 99.00
2015 01 04 23 50 999 99.0 99.0  3.30  7.14  6.54 999 1023.0  12.1  12.7 999.0 99.0 99.00
2015 01 05 00 50 999 99.0 99.0  3.51  7.69  6.61 999 1022.8  12.5  12.7 999.0 99.0 99.00
2015 01 05 01 50 999 99.0 99.0  3.73  7.69  6.59 999 1023.0  12.7  12.7 999.0 99.0 99.00
2015 01 05 02 50 999 99.0 99.0  3.27  7.14  6.35 999 1023.1  12.6  12.7 999.0 99.0 99.00
2015 01 05 03 50 999 99.0 99.0  3.69  7.69  6.58 999 1023.3  12.1  12.7 999.0 99.0 99.00
2015 01 05 04 50 999 99.0 99.0  3.95  8.33  6.72 999 1023.2  12.0  12.7 999.0 99.0 99.00
2015 01 05 05 50 999 99.0 99.0  3.74  7.69  6.58 999 1023.5  12.3  12.7 999.0 99.0 99.00
2015 01 05 06 50 999 99.0 99.0  3.71  8.33  6.58 999 1024.0  12.5  12.7 999.0 99.0 99.00
2015 01 05 07 50 999 99.0 99.0  3.45  7.69  6.46 999 1024.1  12.4  12.7 999.0 99.0 99.00
2015 01 05 08 50 999 99.0 99.0  3.22  7.69  6.25 999 1024.3  12.6  12.7 999.0 99.0 99.00
2015 01 05 09 50 999 99.0 99.0  3.19  7.69  6.30 999 1024.9  12.6  12.7 999.0 99.0 99.00
2015 01 05 10 50 999 99.0 99.0  2.91  7.69  6.27 999 1025.5  12.6  12.7 999.0 99.0 99.00
2015 01 05 11 50 999 99.0 99.0  3.17  7.69  6.52 999 1025.3  12.7  12.7 999.0 99.0 99.00
2015 01 05 12 50 999 99.0 99.0  2.95  8.33  6.46 999 1025.8  12.7  12.7 999.0 99.0 99.00
2015 01 05 13 50 999 99.0 99.0  2.86  7.69  6.36 999 1025.8  12.5  12.7 999.0 99.0 99.00
2015 01 05 14 50 999 99.0 99.0  2.68  7.69  6.12 999 1025.6  12.8  12.7 999.0 99.0 99.00
2015 01 05 15 50 999 99.0 99.0  2.76  7.14  6.20 999 1025.8  12.6  12.7 999.0 99.0 99.00
2015 01 05 16 50 999 99.0 99.0  2.75  6.67  6.18 999 1026.2  12.2  12.7 999.0 99.0 99.00
2015 01 05 17 50 999 99.0 99.0  2.43  9.09  6.00 999 1026.0  12.2  12.7 999.0 99.0 99.00
2015 01 05 18 50 999 99.0 99.0  2.52  7.14  6.26 999 1026.5  12.8  12.7 999.0 99.0 99.00
2015 01 05 19 50 999 99.0 99.0  2.30  9.09  6.21 999 1026.9  12.8  12.8 999.0 99.0 99.00
2015 01 05 20 50 999 99.0 99.0  2.08  9.09  6.13 999 1027.0  12.8  12.8 999.0 99.0 99.00
2015 01 05 21 50 999 99.0 99.0  2.21  9.09  6.29 999 1027.0  12.7  12.8 999.0 99.0 99.00
2015 01 05 22 50 999 99.0 99.0  2.12  9.09  6.61 999 1027.0  12.3  12.8 999.0 99.0 99.00
2015 01 05 23 50 999 99.0 99.0  1.97  9.09  6.44 999 1026.9  12.0  12.7 999.0 99.0 99.00
2015 01 06 00 50 999 99.0 99.0  1.86 10.00  6.60 999 1026.6  11.8  12.7 999.0 99.0 99.00
2015 01 06 01 50 999 99.0 99.0  1.82  9.09  6.52 999 1025.6  12.4  12.7 999.0 99.0 99.00
2015 01 06 02 50 999 99.0 99.0  1.84  9.09  6.59 999 1025.7  12.4  12.7 999.0 99.0 99.00
2015 01 06 03 50 999 99.0 99.0  1.76  9.09  6.36 999 1025.9  12.4  12.7 999.0 99.0 99.00
2015 01 06 04 50 999 99.0 99.0  1.77 10.00  6.80 999 1024.5  12.4  12.7 999.0 99.0 99.00
2015 01 06 05 50 999 99.0 99.0  1.80  9.09  6.84 999 1024.3  12.2  12.7 999.0 99.0 99.00
2015 01 06 06 50 999 99.0 99.0  1.71 10.00  6.49 999 1024.4  12.2  12.7 999.0 99.0 99.00
2015 01 06 07 50 999 99.0 99.0  1.66  9.09  6.72 999 1024.5  11.9  12.7 999.0 99.0 99.00
2015 01 06 08 50 999 99.0 99.0  1.52 10.00  6.79 999 1024.4  11.9  12.7 999.0 99.0 99.00
2015 01 06 09 50 999 99.0 99.0  1.66  9.09  6.98 999 1024.6  12.0  12.7 999.0 99.0 99.00
2015 01 06 10 50 999 99.0 99.0  1.53  9.09  6.80 999 1024.4  11.9  12.7 999.0 99.0 99.00
2015 01 06 11 50 999 99.0 99.0  1.70 10.00  7.13 999 1024.0  11.8  12.7 999.0 99.0 99.00
2015 01 06 12 50 999 99.0 99.0  1.69  9.09  7.29 999 1023.3  11.4  12.6 999.0 99.0 99.00
2015 01 06 13 50 999 99.0 99.0  1.83  9.09  7.52 999 1023.0  11.4  12.6 999.0 99.0 99.00
2015 01 06 14 50 999 99.0 99.0  1.79 10.00  7.72 999 1023.0  11.5  12.5 999.0 99.0 99.00
2015 01 06 15 50 999 99.0 99.0  1.76  9.09  7.75 999 1023.2  11.6  12.5 999.0 99.0 99.00
2015 01 06 16 50 999 99.0 99.0  1.78  9.09  7.71 999 1023.7  11.8  12.6 999.0 99.0 99.00
2015 01 06 17 50 999 99.0 99.0  1.82  9.09  7.62 999 1023.6  11.8  12.6 999.0 99.0 99.00
2015 01 06 18 50 999 99.0 99.0  1.70  9.09  7.50 999 1023.8  11.8  12.7 999.0 99.0 99.00
2015 01 06 19 50 999 99.0 99.0  1.74 10.00  7.90 999 1023.4  11.9  12.7 999.0 99.0 99.00
2015 01 06 20 50 999 99.0 99.0  1.73 10.00  7.90 999 1023.0  12.0  12.8 999.0 99.0 99.00
2015 01 06 21 50 999 99.0 99.0  1.89 11.43  8.23 999 1023.0  12.2  12.8 999.0 99.0 99.00
2015 01 06 22 50 999 99.0 99.0  1.92  9.09  8.45 999 1023.0  12.4  12.8 999.0 99.0 99.00
2015 01 06 23 50 999 99.0 99.0  1.79 10.00  8.26 999 1023.3  12.6  12.8 999.0 99.0 99.00
2015 01 07 00 50 999 99.0 99.0  2.37 12.12  9.19 999 1023.1  12.1  12.8 999.0 99.0 99.00
2015 01 07 01 50 999 99.0 99.0  2.37 12.12  9.11 999 1023.1  12.4  12.7 999.0 99.0 99.00
2015 01 07 02 50 999 99.0 99.0  2.39 12.90  9.24 999 1023.4  12.1  12.7 999.0 99.0 99.00
2015 01 07 03 50 999 99.0 99.0  2.16 11.43  8.98 999 1023.5  12.2  12.6 999.0 99.0 99.00
2015 01 07 04 50 999 99.0 99.0  2.59 11.43  9.35 999 1023.6  12.5  12.6 999.0 99.0 99.00
2015 01 07 05 50 999 99.0 99.0  2.17 12.12  9.15 999 1023.3  12.4  12.5 999.0 99.0 99.00
2015 01 07 06 50 999 99.0 99.0  2.10 11.43  8.75 999 1023.3  12.3  12.5 999.0 99.0 99.00
2015 01 07 07 50 999 99.0 99.0  2.09 12.12  8.96 999 1022.8  12.2  12.5 999.0 99.0 99.00
2015 01 07 08 50 999 99.0 99.0  2.01 11.43  8.58 999 1022.8  12.1  12.5 999.0 99.0 99.00
2015 01 07 09 50 999 99.0 99.0  2.25 12.12  8.56 999 1022.7  12.2  12.5 999.0 99.0 99.00
2015 01 07 10 50 999 99.0 99.0  2.24 10.81  8.45 999 1022.6  12.1  12.5 999.0 99.0 99.00
2015 01 07 11 50 999 99.0 99.0  2.03 10.00  8.41 999 1022.1  12.0  12.5 999.0 99.0 99.00
2015 01 07 12 50 999 99.0 99.0  2.25 10.00  8.71 999 1022.3  12.1  12.5 999.0 99.0 99.00
2015 01 07 13 50 999 99.0 99.0  2.25 10.00  8.82 999 1022.7  12.1  12.5 999.0 99.0 99.00
2015 01 07 14 50 999 99.0 99.0  2.34 11.43  9.28 999 1023.1  12.2  12.5 999.0 99.0 99.00
2015 01 07 15 50 999 99.0 99.0  2.43 10.81  9.25 999 1022.9  11.9  12.5 999.0 99.0 99.00
2015 01 07 16 50 999 99.0 99.0  2.37 12.12  8.88 999 1022.6  11.6  12.5 999.0 99.0 99.00
2015 01 07 17 50 999 99.0 99.0  2.59 10.81  9.09 999 1022.4  12.3  12.5 999.0 99.0 99.00
2015 01 07 18 50 999 99.0 99.0  2.35 10.81  8.48 999 1022.2  12.5  12.5 999.0 99.0 99.00
2015 01 07 19 50 999 99.0 99.0  2.12 12.12  8.33 999 1021.8  12.5  12.5 999.0 99.0 99.00
2015 01 07 20 50 999 99.0 99.0  2.24 11.43  8.84 999 1021.3  13.2  12.6 999.0 99.0 99.00
2015 01 07 21 50 999 99.0 99.0  2.39 10.00  9.21 999 1020.6  13.3  12.7 999.0 99.0 99.00
2015 01 07 22 50 999 99.0 99.0  2.15 12.12  9.16 999 1020.7  13.5  12.8 999.0 99.0 99.00
2015 01 07 23 50 999 99.0 99.0  2.06 11.43  9.00 999 1020.9  14.0  12.9 999.0 99.0 99.00
2015 01 08 00 50 999 99.0 99.0  2.01 11.43  8.86 999 1020.5  13.1  12.7 999.0 99.0 99.00
2015 01 08 01 50 999 99.0 99.0  2.06 11.43  8.94 999 1020.2  13.0  12.6 999.0 99.0 99.00
2015 01 08 02 50 999 99.0 99.0  1.86 10.81  8.92 999 1019.9  13.4  12.6 999.0 99.0 99.00
2015 01 08 03 50 999 99.0 99.0  2.18 11.43  9.39 999 1019.6  12.9  12.5 999.0 99.0 99.00
2015 01 08 04 50 999 99.0 99.0  1.85 11.43  8.71 999 1020.1  12.7  12.5 999.0 99.0 99.00
2015 01 08 05 50 999 99.0 99.0  1.72 11.43  8.47 999 1019.9  12.5  12.3 999.0 99.0 99.00
2015 01 08 06 50 999 99.0 99.0  1.82 10.81  8.37 999 1019.8  12.4  12.3 999.0 99.0 99.00
2015 01 08 07 50 999 99.0 99.0  1.67 11.43  8.12 999 1019.0  12.4  12.2 999.0 99.0 99.00
2015 01 08 08 50 999 99.0 99.0  1.84 10.81  8.40 999 1018.5  12.3  12.2 999.0 99.0 99.00
2015 01 08 09 50 999 99.0 99.0  1.60 10.81  7.88 999 1018.4  12.0  12.2 999.0 99.0 99.00
2015 01 08 10 50 999 99.0 99.0  1.83 11.43  8.13 999 1018.1  11.8  12.2 999.0 99.0 99.00
2015 01 08 11 50 999 99.0 99.0  1.74 10.81  7.85 999 1018.0  11.8  12.2 999.0 99.0 99.00
2015 01 08 12 50 999 99.0 99.0  1.63 10.81  7.63 999 1017.4  11.7  12.2 999.0 99.0 99.00
2015 01 08 13 50 999 99.0 99.0  1.61 10.81  7.78 999 1016.9  11.8  12.2 999.0 99.0 99.00
2015 01 08 14 50 999 99.0 99.0  1.60 10.81  7.48 999 1016.9  11.6  12.2 999.0 99.0 99.00
2015 01 08 15 50 999 99.0 99.0  1.73 10.81  7.58 999 1017.4  11.6  12.3 999.0 99.0 99.00
2015 01 08 16 50 999 99.0 99.0  1.61 10.00  7.29 999 1017.6  12.0  12.3 999.0 99.0 99.00
2015 01 08 17 50 999 99.0 99.0  1.52 10.00  7.43 999 1017.6  11.9  12.4 999.0 99.0 99.00
2015 01 08 18 50 999 99.0 99.0  1.72 17.39  7.99 999 1017.5  11.9  12.4 999.0 99.0 99.00
2015 01 08 19 50 999 99.0 99.0  1.71 17.39  8.17 999 1017.0  12.1  12.4 999.0 99.0 99.00
2015 01 08 20 50 999 99.0 99.0  1.64 17.39  8.73 999 1016.5  12.2  12.4 999.0 99.0 99.00
2015 01 08 21 50 999 99.0 99.0  1.59 16.00  8.80 999 1016.1  12.4  12.2 999.0 99.0 99.00
2015 01 08 22 50 999 99.0 99.0  1.61 16.00  8.83 999 1016.6  12.5  12.2 999.0 99.0 99.00
2015 01 08 23 50 999 99.0 99.0  1.75 16.00  9.23 999 1016.7  12.3  12.3 999.0 99.0 99.00
2015 01 09 00 50 999 99.0 99.0  1.70 10.81  9.02 999 1016.5  12.4  12.3 999.0 99.0 99.00
2015 01 09 01 50 999 99.0 99.0  1.88 14.81  9.72 999 1016.8  12.6  12.3 999.0 99.0 99.00
2015 01 09 02 50 999 99.0 99.0  2.19 10.00  9.93 999 1016.9  12.7  12.3 999.0 99.0 99.00
2015 01 09 03 50 999 99.0 99.0  2.12 14.81  9.96 999 1017.2  12.3  12.3 999.0 99.0 99.00
2015 01 09 04 50 999 99.0 99.0  2.08 16.00  9.36 999 1017.1  12.0  12.3 999.0 99.0 99.00
2015 01 09 05 50 999 99.0 99.0  2.11 14.81  8.75 999 1017.4  12.0  12.2 999.0 99.0 99.00
2015 01 09 06 50 999 99.0 99.0  2.03 12.12  8.63 999 1017.4  11.8  12.2 999.0 99.0 99.00
2015 01 09 07 50 999 99.0 99.0  2.19 10.81  8.76 999 1017.2  11.8  12.2 999.0 99.0 99.00
2015 01 09 08 50 999 99.0 99.0  2.08 10.81  8.42 999 1017.1  11.5  12.2 999.0 99.0 99.00
2015 01 09 09 50 999 99.0 99.0  2.34 10.81  8.81 999 1016.7  11.4  12.2 999.0 99.0 99.00
2015 01 09 10 50 999 99.0 99.0  2.06 10.00  7.89 999 1016.9  11.4  12.2 999.0 99.0 99.00
2015 01 09 11 50 999 99.0 99.0  2.30 14.81  8.37 999 1016.9  11.2  12.2 999.0 99.0 99.00
2015 01 09 12 50 999 99.0 99.0  1.98 12.90  8.00 999 1016.9  11.3  12.3 999.0 99.0 99.00
2015 01 09 13 50 999 99.0 99.0  2.08 12.90  8.54 999 1017.0  11.2  12.3 999.0 99.0 99.00
2015 01 09 14 50 999 99.0 99.0  2.09 12.12  8.46 999 1016.9  11.1  12.2 999.0 99.0 99.00
2015 01 09 15 50 999 99.0 99.0  2.21 13.79  8.89 999 1016.9  11.2  12.2 999.0 99.0 99.00
2015 01 09 16 50 999 99.0 99.0  2.16 14.81  8.86 999 1017.6  11.1  12.1 999.0 99.0 99.00
2015 01 09 17 50 999 99.0 99.0  2.29 10.81  8.94 999 1018.3  11.1  12.2 999.0 99.0 99.00
2015 01 09 18 50 999 99.0 99.0  2.23 10.00  8.82 999 1018.0  11.6  12.1 999.0 99.0 99.00
2015 01 09 19 50 999 99.0 99.0  2.45 13.79  9.73 999 1017.1  11.4  12.2 999.0 99.0 99.00
2015 01 09 20 50 999 99.0 99.0  2.20 13.79  9.30 999 1016.3  11.4  12.3 999.0 99.0 99.00
2015 01 09 21 50 999 99.0 99.0  2.13 13.79  9.30 999 1016.1  11.9  12.4 999.0 99.0 99.00
2015 01 09 22 50 999 99.0 99.0  2.14 12.12  9.43 999 1016.5  11.7  12.4 999.0 99.0 99.00
2015 01 09 23 50 999 99.0 99.0  2.29 13.79  9.29 999 1016.6  12.2  12.4 999.0 99.0 99.00
2015 01 10 00 50 999 99.0 99.0  2.07 13.79  9.23 999 1016.4  11.9  12.4 999.0 99.0 99.00
2015 01 10 01 50 999 99.0 99.0  1.99 12.12  9.11 999 1016.3  11.7  12.5 999.0 99.0 99.00
2015 01 10 02 50 999 99.0 99.0  2.06 13.79  9.72 999 1016.1  11.7  12.5 999.0 99.0 99.00
2015 01 10 03 50 999 99.0 99.0  1.84 14.81  9.16 999 1016.3  11.9  12.4 999.0 99.0 99.00
2015 01 10 04 50 999 99.0 99.0  1.86 11.43  9.39 999 1016.6  11.9  12.4 999.0 99.0 99.00
2015 01 10 05 50 999 99.0 99.0  1.78 13.79  9.38 999 1016.7  11.7  12.4 999.0 99.0 99.00
2015 01 10 06 50 999 99.0 99.0  1.75 13.79  9.27 999 1016.8  11.7  12.4 999.0 99.0 99.00
2015 01 10 07 50 999 99.0 99.0  1.65 12.90  9.03 999 1016.4  11.6  12.4 999.0 99.0 99.00
2015 01 10 08 50 999 99.0 99.0  1.66 12.90  8.75 999 1016.1  11.5  12.4 999.0 99.0 99.00
2015 01 10 09 50 999 99.0 99.0  1.87 13.79  9.17 999 1015.9  11.3  12.4 999.0 99.0 99.00
2015 01 10 10 50 999 99.0 99.0  1.84 13.79  9.47 999 1016.0  11.2  12.2 999.0 99.0 99.00
2015 01 10 11 50 999 99.0 99.0  1.47 12.12  8.78 999 1015.9  11.2  12.2 999.0 99.0 99.00
