YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 01 01 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 01 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 01 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 01 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 02 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 21 279   .1   .7   .00   .00   .00 999 9999.0   7.5   7.1 999.0 99.0
97 01 03 22 270   .5  2.1   .00   .00   .00 999 1018.9   7.5   7.4 999.0 99.0
97 01 03 23 268   .1   .9   .00   .00   .00 999 1019.4   8.6   8.2 999.0 99.0
97 01 04 00 226  1.1  2.0   .00   .00   .00 999 1019.7   8.1   8.2 999.0 99.0
97 01 04 01 184   .5  1.1   .00   .00   .00 999 1020.4   7.1   7.4 999.0 99.0
97 01 04 02 180   .9  1.6   .00   .00   .00 999 1021.0   6.7 999.0 999.0 99.0
97 01 04 03 158  2.8  3.8   .00   .00   .00 999 1020.5   6.7 999.0 999.0 99.0
97 01 04 04 162  1.4  3.4   .00   .00   .00 999 1021.0   5.5 999.0 999.0 99.0
97 01 04 05 120   .4  1.9   .00   .00   .00 999 1021.0   4.8 999.0 999.0 99.0
97 01 04 06 358  1.0  2.6   .00   .00   .00 999 1021.2   4.8 999.0 999.0 99.0
97 01 04 07 167  2.6  3.9   .00   .00   .00 999 1021.8   4.8 999.0 999.0 99.0
97 01 04 08  19  2.3  4.1   .00   .00   .00 999 1021.9   4.7 999.0 999.0 99.0
97 01 04 09 315   .5  2.9   .00   .00   .00 999 1021.1   4.4 999.0 999.0 99.0
97 01 04 10 348  1.3  4.3   .00   .00   .00 999 1021.2   4.7 999.0 999.0 99.0
97 01 04 11 322   .7  1.7   .00   .00   .00 999 1021.2   4.7 999.0 999.0 99.0
97 01 04 12  47  1.6  3.4   .00   .00   .00 999 1021.2   4.4 999.0 999.0 99.0
97 01 04 13 198   .4  2.1   .00   .00   .00 999 1021.0   4.7 999.0 999.0 99.0
97 01 04 14   8  1.2  2.8   .00   .00   .00 999 1020.5   4.5 999.0 999.0 99.0
97 01 04 15 193  1.1  3.3   .00   .00   .00 999 1020.5   4.5 999.0 999.0 99.0
97 01 04 16 334  1.8  3.6   .00   .00   .00 999 1020.3   4.3 999.0 999.0 99.0
97 01 04 17   4  2.4  4.8   .00   .00   .00 999 1020.5   4.5 999.0 999.0 99.0
97 01 04 18   7  3.6  5.3   .00   .00   .00 999 1021.0   4.8 999.0 999.0 99.0
97 01 04 19 141   .5  2.8   .00   .00   .00 999 1021.9   4.8 999.0 999.0 99.0
97 01 04 20 348  1.1  3.0   .00   .00   .00 999 1021.0   5.6 999.0 999.0 99.0
97 01 04 21 120  1.7  2.9   .00   .00   .00 999 1020.6   5.1 999.0 999.0 99.0
97 01 04 22 348  1.4  4.1   .00   .00   .00 999 1020.3   5.2 999.0 999.0 99.0
97 01 04 23  90  1.4  2.7   .00   .00   .00 999 1020.3   5.5 999.0 999.0 99.0
97 01 05 00 347   .8  2.9   .00   .00   .00 999 1020.3   5.5 999.0 999.0 99.0
97 01 05 01 354  1.6  3.5   .00   .00   .00 999 1020.5   5.1 999.0 999.0 99.0
97 01 05 02 353   .3   .9   .00   .00   .00 999 1021.0   4.7 999.0 999.0 99.0
97 01 05 03 104   .5  1.0   .00   .00   .00 999 1021.1   4.4 999.0 999.0 99.0
97 01 05 04  58   .1   .6   .00   .00   .00 999 1021.8   4.3 999.0 999.0 99.0
97 01 05 05 180   .0   .4   .00   .00   .00 999 1021.9   3.9 999.0 999.0 99.0
97 01 05 06 123  1.1  2.2 99.00 99.00 99.00 999 1022.1   3.9 999.0 999.0 99.0
97 01 05 07 140   .8  1.7   .00   .00   .00 999 1022.6   3.9 999.0 999.0 99.0
97 01 05 08 183   .9  1.5   .00   .00   .00 999 1022.7   3.9 999.0 999.0 99.0
97 01 05 09  34   .3  1.1   .00   .00   .00 999 1022.7   4.0 999.0 999.0 99.0
97 01 05 10  26  1.5  2.9   .00   .00   .00 999 1023.6   4.3 999.0 999.0 99.0
97 01 05 11  30   .8  2.0   .00   .00   .00 999 1024.1   4.0 999.0 999.0 99.0
97 01 05 12 186   .3  2.3   .00   .00   .00 999 1024.4   4.0 999.0 999.0 99.0
97 01 05 13  21   .9  1.7   .00   .00   .00 999 1025.2   3.9 999.0 999.0 99.0
97 01 05 14  87   .2   .7   .00   .00   .00 999 1025.8   3.1 999.0 999.0 99.0
97 01 05 15  69   .2   .9   .00   .00   .00 999 1026.6   3.5 999.0 999.0 99.0
97 01 05 16 152  1.9  3.4   .00   .00   .00 999 1026.8   3.2 999.0 999.0 99.0
97 01 05 17 105   .7  2.1   .00   .00   .00 999 1028.1   2.8 999.0 999.0 99.0
97 01 05 18  23  1.8  3.2   .00   .00   .00 999 1028.8   2.9 999.0 999.0 99.0
97 01 05 19 127  1.3  4.1   .00   .00   .00 999 1029.7   3.2 999.0 999.0 99.0
97 01 05 20  26   .7  1.7   .00   .00   .00 999 1029.8   3.6 999.0 999.0 99.0
97 01 05 21 131   .5  2.0 99.00 99.00 99.00 999 1029.8   4.3 999.0 999.0 99.0
97 01 05 22   6  1.8  3.7   .00   .00   .00 999 1030.3   4.8 999.0 999.0 99.0
97 01 05 23 358  1.8  3.7   .00   .00   .00 999 1030.3   5.5 999.0 999.0 99.0
97 01 06 00   8  1.0  3.1 99.00 99.00 99.00 999 1030.3   5.6 999.0 999.0 99.0
97 01 06 01 282   .3  1.5   .00   .00   .00 999 1030.5   4.8 999.0 999.0 99.0
97 01 06 02 170   .8  4.2   .00   .00   .00 999 1031.4   4.5 999.0 999.0 99.0
97 01 06 03 125  1.9  3.3   .00   .00   .00 999 1031.4   3.9 999.0 999.0 99.0
97 01 06 04 131  1.0  2.0   .00   .00   .00 999 1031.7   3.2 999.0 999.0 99.0
97 01 06 05 149  2.3  3.6   .00   .00   .00 999 1031.8   3.2 999.0 999.0 99.0
97 01 06 06 149  1.8  3.1   .00   .00   .00 999 1031.3   3.1 999.0 999.0 99.0
97 01 06 07 142  2.3  3.5   .00   .00   .00 999 1031.3   3.5 999.0 999.0 99.0
97 01 06 08 151  3.0  3.8   .00   .00   .00 999 1031.4   3.6 999.0 999.0 99.0
97 01 06 09 123  1.3  2.8   .00   .00   .00 999 1031.3   3.9 999.0 999.0 99.0
97 01 06 10 112   .9  2.2   .00   .00   .00 999 1030.5   4.3 999.0 999.0 99.0
97 01 06 11  97   .3  1.3   .00   .00   .00 999 1030.5   4.4 999.0 999.0 99.0
97 01 06 12 151  1.1  3.1   .00   .00   .00 999 1030.4   4.4 999.0 999.0 99.0
97 01 06 13  20   .7  2.5   .00   .00   .00 999 1029.8   4.0 999.0 999.0 99.0
97 01 06 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 06 15 145  1.8  4.0   .00   .00   .00 999 1029.2   3.6 999.0 999.0 99.0
97 01 06 16  73  1.8  3.5   .00   .00   .00 999 1029.7   3.9 999.0 999.0 99.0
97 01 06 17 147  2.1  3.2   .00   .00   .00 999 1028.8   3.9 999.0 999.0 99.0
97 01 06 18 167  4.6  7.9   .00   .00   .00 999 1028.7   5.2 999.0 999.0 99.0
97 01 06 19 192  4.9  8.0   .00   .00   .00 999 1028.4   7.9 999.0 999.0 99.0
97 01 06 20 199  6.7 10.2   .00   .00   .00 999 1028.2   8.6   7.1 999.0 99.0
97 01 06 21 201  6.8 11.7   .00   .00   .00 999 1027.3   8.8   7.4 999.0 99.0
97 01 06 22 201  6.1  9.2   .00   .00   .00 999 1026.8   9.0   7.9 999.0 99.0
97 01 06 23 243  5.0  7.7 99.00 99.00 99.00 999 1026.7   9.4   8.3 999.0 99.0
97 01 07 00 240  5.6  7.9 99.00 99.00 99.00 999 1026.6   9.4   8.3 999.0 99.0
97 01 07 01 253  3.3  5.8 99.00 99.00 99.00 999 1026.8   9.0   8.3 999.0 99.0
97 01 07 02 241  4.9  7.4 99.00 99.00 99.00 999 1027.2   9.2   8.2 999.0 99.0
97 01 07 03 238  5.0  7.2 99.00 99.00 99.00 999 1027.3   9.4   8.5 999.0 99.0
97 01 07 04 249  4.2  5.8 99.00 99.00 99.00 999 1028.1   9.1   8.3 999.0 99.0
97 01 07 05 244  4.4  6.3 99.00 99.00 99.00 999 1028.1   9.0   8.3 999.0 99.0
97 01 07 06 245  4.6  7.5 99.00 99.00 99.00 999 1028.2   8.9   8.2 999.0 99.0
97 01 07 07 228  5.3  7.6 99.00 99.00 99.00 999 1028.2   9.6   8.6 999.0 99.0
97 01 07 08 256   .8  3.8 99.00 99.00 99.00 999 1028.3   8.9   8.3 999.0 99.0
97 01 07 09 253  2.9  5.0 99.00 99.00 99.00 999 1028.3   9.0   8.3 999.0 99.0
97 01 07 10 254  2.9  4.8 99.00 99.00 99.00 999 1028.8   8.7   8.2 999.0 99.0
97 01 07 11 249  3.3  5.5 99.00 99.00 99.00 999 1028.8   8.8   8.2 999.0 99.0
97 01 07 12 252  2.5  3.7 99.00 99.00 99.00 999 1028.9   8.6   7.9 999.0 99.0
97 01 07 13 256  2.8  4.4 99.00 99.00 99.00 999 1028.8   8.7   7.9 999.0 99.0
97 01 07 14 236  4.3  6.0 99.00 99.00 99.00 999 1028.3   8.7   7.9 999.0 99.0
97 01 07 15 245  3.6  5.2 99.00 99.00 99.00 999 1028.3   8.7   8.2 999.0 99.0
97 01 07 16 252  2.6  4.2 99.00 99.00 99.00 999 1028.9   8.5   7.9 999.0 99.0
97 01 07 17 258  1.5  3.2 99.00 99.00 99.00 999 1029.7   8.6   7.9 999.0 99.0
97 01 07 18 235  3.0  4.1 99.00 99.00 99.00 999 1029.9   8.2   7.9 999.0 99.0
97 01 07 19 242  2.9  4.7 99.00 99.00 99.00 999 1030.4   8.4   7.9 999.0 99.0
97 01 07 20 325   .1   .7 99.00 99.00 99.00 999 1030.3   7.9   7.9 999.0 99.0
97 01 07 21 173   .3  1.0 99.00 99.00 99.00 999 1030.3   7.9   8.3 999.0 99.0
97 01 07 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 07 23 180   .0   .1 99.00 99.00 99.00 999 1029.7   9.6  15.0 999.0 99.0
97 01 08 00 180   .0   .0 99.00 99.00 99.00 999 1029.7   8.7  11.8 999.0 99.0
97 01 08 01 180   .0   .0 99.00 99.00 99.00 999 1029.8   8.7  10.5 999.0 99.0
97 01 08 02 180   .0   .0 99.00 99.00 99.00 999 1029.7   8.6   9.4 999.0 99.0
97 01 08 03 180   .0   .0 99.00 99.00 99.00 999 1029.8   7.9   8.7 999.0 99.0
97 01 08 04 180   .0   .0 99.00 99.00 99.00 999 1029.7   7.8   8.5 999.0 99.0
97 01 08 05 180   .0   .0 99.00 99.00 99.00 999 1029.7   8.2   8.3 999.0 99.0
97 01 08 06 140   .1   .4 99.00 99.00 99.00 999 1029.1   8.2   8.6 999.0 99.0
97 01 08 07 113   .1   .7 99.00 99.00 99.00 999 1028.9   7.7   8.3 999.0 99.0
97 01 08 08 116   .2  1.4 99.00 99.00 99.00 999 1028.8   7.8   8.2 999.0 99.0
97 01 08 09  17   .4  1.2 99.00 99.00 99.00 999 1028.9   7.4   7.9 999.0 99.0
97 01 08 10  92   .4  1.1 99.00 99.00 99.00 999 1028.8   7.1   7.9 999.0 99.0
97 01 08 11 105  1.1  2.1 99.00 99.00 99.00 999 1028.3   7.0   7.7 999.0 99.0
97 01 08 12 180   .0   .5 99.00 99.00 99.00 999 1028.1   6.3   7.4 999.0 99.0
97 01 08 13 132   .5  1.4 99.00 99.00 99.00 999 1027.4   6.6   7.1 999.0 99.0
97 01 08 14 180   .0   .3 99.00 99.00 99.00 999 1027.4   6.6   7.1 999.0 99.0
97 01 08 15 136   .2  1.1 99.00 99.00 99.00 999 1027.4   6.4   7.1 999.0 99.0
97 01 08 16 180   .0   .3 99.00 99.00 99.00 999 1027.4   6.3   7.0 999.0 99.0
97 01 08 17  79   .8  1.7 99.00 99.00 99.00 999 1027.3   6.0   7.1 999.0 99.0
97 01 08 18 180   .0   .5 99.00 99.00 99.00 999 1027.4   6.3   7.4 999.0 99.0
97 01 08 19 180   .0   .0 99.00 99.00 99.00 999 1027.4   6.0   7.7 999.0 99.0
97 01 08 20  67  1.0  2.8 99.00 99.00 99.00 999 1026.8   6.7   8.6 999.0 99.0
97 01 08 21 356   .3  1.4 99.00 99.00 99.00 999 1026.6   6.7   8.7 999.0 99.0
97 01 08 22 180   .0   .0 99.00 99.00 99.00 999 1025.9   7.4   9.8 999.0 99.0
97 01 08 23 102   .6  1.2 99.00 99.00 99.00 999 1025.8   8.5  10.5 999.0 99.0
97 01 09 00  82   .1   .5 99.00 99.00 99.00 999 1025.8   8.6  10.5 999.0 99.0
97 01 09 01 180   .0   .0 99.00 99.00 99.00 999 1025.9   7.4   9.5 999.0 99.0
97 01 09 02 110   .5  1.2 99.00 99.00 99.00 999 1025.8   7.4   8.7 999.0 99.0
97 01 09 03  94   .6  1.9 99.00 99.00 99.00 999 1026.0   7.4   8.3 999.0 99.0
97 01 09 04 128   .5  2.1 99.00 99.00 99.00 999 1025.9   7.1   7.9 999.0 99.0
97 01 09 05 162   .2  1.1 99.00 99.00 99.00 999 1025.8   6.7   7.5 999.0 99.0
97 01 09 06 163   .2  1.5 99.00 99.00 99.00 999 1025.7   6.7   7.2 999.0 99.0
97 01 09 07 162   .2  1.5 99.00 99.00 99.00 999 1025.2   6.4   7.1 999.0 99.0
97 01 09 08 284  1.2  3.9 99.00 99.00 99.00 999 1025.2   6.6   7.0 999.0 99.0
97 01 09 09 309  1.4  3.9 99.00 99.00 99.00 999 1025.0   6.6   6.9 999.0 99.0
97 01 09 10 235   .1  1.1 99.00 99.00 99.00 999 1024.8   6.6   6.7 999.0 99.0
97 01 09 11 180   .0   .4 99.00 99.00 99.00 999 1025.0   6.6   6.7 999.0 99.0
97 01 09 12 139   .5  2.0 99.00 99.00 99.00 999 1024.3   6.4   6.6 999.0 99.0
97 01 09 13 153   .5  3.0 99.00 99.00 99.00 999 1024.1   6.3 999.0 999.0 99.0
97 01 09 14 123   .3  3.0 99.00 99.00 99.00 999 1023.6   6.6   6.6 999.0 99.0
97 01 09 15  85   .1   .8 99.00 99.00 99.00 999 1023.5   6.4 999.0 999.0 99.0
97 01 09 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 17 162  2.8  6.4 99.00 99.00 99.00 999 1022.9   9.4   8.3 999.0 99.0
97 01 09 18 158  2.8  9.8 99.00 99.00 99.00 999 1023.5   9.8   9.4 999.0 99.0
97 01 09 19 162  2.7  5.9 99.00 99.00 99.00 999 1023.6   9.8   9.8 999.0 99.0
97 01 09 20 167  2.5  5.6 99.00 99.00 99.00 999 1023.5   9.7   9.9 999.0 99.0
97 01 09 21 157  3.5 11.0 99.00 99.00 99.00 999 1023.1   9.8   9.8 999.0 99.0
97 01 09 22 155  4.5 10.9 99.00 99.00 99.00 999 1023.5   9.7   9.5 999.0 99.0
97 01 09 23 157  5.6  9.9 99.00 99.00 99.00 999 1023.5   9.7   9.4 999.0 99.0
97 01 10 00 165  5.5 13.9 99.00 99.00 99.00 999 1023.6   9.8   9.7 999.0 99.0
97 01 10 01 999 99.0 99.0 99.00 99.00 99.00 999 1024.2   9.8 999.0 999.0 99.0
97 01 10 02 199   .4  2.5 99.00 99.00 99.00 999 1024.3   9.7   9.5 999.0 99.0
97 01 10 03 999 99.0 99.0 99.00 99.00 99.00 999 1025.0 999.0   9.7 999.0 99.0
97 01 10 04 206   .5  1.7 99.00 99.00 99.00 999 1025.2  10.3  10.0 999.0 99.0
97 01 10 05 215   .8  2.3   .00   .00   .00 999 1025.0  10.5  10.2 999.0 99.0
97 01 10 06 212   .5  2.5   .00   .00   .00 999 1025.0  10.5  10.2 999.0 99.0
97 01 10 07 197   .3  1.8   .00   .00   .00 999 1025.0  10.5  10.2 999.0 99.0
97 01 10 08 180   .0   .4   .00   .00   .00 999 1025.0  10.5  10.2 999.0 99.0
97 01 10 09 180   .0   .2   .00   .00   .00 999 1024.8  10.5  10.2 999.0 99.0
97 01 10 10 180   .0   .2   .00   .00   .00 999 1024.3  10.5  10.2 999.0 99.0
97 01 10 11 180   .0   .4   .00   .00   .00 999 1024.8  10.3  10.2 999.0 99.0
97 01 10 12 180   .0   .1   .00   .00   .00 999 1024.3  10.2  10.1 999.0 99.0
97 01 10 13 180   .0   .2   .00   .00   .00 999 1024.3  10.2  10.2 999.0 99.0
97 01 10 14 180   .0   .2   .00   .00   .00 999 1024.2  10.2  10.2 999.0 99.0
97 01 10 15 211   .1   .8   .00   .00   .00 999 1024.1   9.8  10.0 999.0 99.0
97 01 10 16 293   .9  3.4   .00   .00   .00 999 1024.1   9.6   9.8 999.0 99.0
97 01 10 17 280  3.2  8.4  3.17  8.33  7.50 999 1023.7   9.5   9.7 999.0 99.0
97 01 10 18 267  1.4  3.6  3.94  8.33  7.91 999 1023.8   9.5   9.8 999.0 99.0
97 01 10 19 214   .5  1.2  5.06  9.09  8.90 999 1024.0   9.7  10.9 999.0 99.0
97 01 10 20 345  1.1  2.4  2.27 12.50  8.32 999 1023.6   9.1  11.0 999.0 99.0
97 01 10 21 318   .5  1.5  1.98 11.11  8.14 999 1022.7   9.4  11.0 999.0 99.0
97 01 10 22  16   .9  1.6  2.03 11.11  8.17 999 1022.1   9.0  11.0 999.0 99.0
97 01 10 23 342   .3  1.0  1.97 11.11  8.18 999 1022.0   9.0  11.0 999.0 99.0
97 01 11 00  73  1.6  2.4  2.05 11.11  8.34 999 1021.9   9.1  11.0 999.0 99.0
97 01 11 01  66  1.6  3.5  2.12 11.11  8.43 999 1021.2   9.0  10.9 999.0 99.0
97 01 11 02   8  1.7  2.5  1.96 11.11  7.89 999 1021.0   8.7  10.6 999.0 99.0
97 01 11 03  53  1.6  2.4  1.96 12.50  8.22 999 1020.1   8.6  10.6 999.0 99.0
97 01 11 04  52  1.1  2.4  2.15 12.50  8.74 999 1019.6   8.5  10.5 999.0 99.0
97 01 11 05  44  2.5  3.8  2.00 10.00  8.50 999 1019.0   8.6  10.5 999.0 99.0
97 01 11 06  45  3.4  5.1  1.97 12.50  8.23 999 1018.3   8.4  10.2 999.0 99.0
97 01 11 07  27  1.9  3.6  2.05 12.50  8.44 999 1018.0   8.3  10.5 999.0 99.0
97 01 11 08  25  2.6  4.2  1.80 12.50  8.33 999 1017.3   8.2  10.6 999.0 99.0
97 01 11 09   2  3.2  4.6  1.83 12.50  8.48 999 1016.5   8.2  10.5 999.0 99.0
97 01 11 10  19  4.5  6.4  1.81 11.11  8.58 999 1016.4   8.2  10.5 999.0 99.0
97 01 11 11  30  4.3  5.7  1.77 11.11  8.50 999 1016.3   8.4  10.5 999.0 99.0
97 01 11 12  25  3.6  5.4  1.64 11.11  8.25 999 1015.5   8.1  10.4 999.0 99.0
97 01 11 13  43  5.1  7.3  1.58 11.11  8.38 999 1015.0   8.2  10.3 999.0 99.0
97 01 11 14  47  5.4  7.8  1.56 16.67  8.11 999 1014.8   8.4  10.3 999.0 99.0
97 01 11 15  37  4.6  5.8  1.47 14.29  7.78 999 1014.2   8.3  10.2 999.0 99.0
97 01 11 16  45  4.6  5.9  1.83 16.67  8.27 999 1014.0   8.2  10.3 999.0 99.0
97 01 11 17  51  4.6  6.1  1.66 16.67  8.30 999 1013.6   8.2  10.3 999.0 99.0
97 01 11 18  54  4.5  5.8  1.90 16.67  9.35 999 1013.4   8.3  10.5 999.0 99.0
97 01 11 19  35  3.6  4.7  1.96 14.29  9.64 999 1013.5   8.3  10.5 999.0 99.0
97 01 11 20  49  2.7  3.5  1.89 14.29  9.20 999 1012.9   9.0  10.6 999.0 99.0
97 01 11 21 308  3.4  4.3  2.10 14.29 10.85 999 1012.2   8.7  11.0 999.0 99.0
97 01 11 22 357  2.9  3.7  2.14 14.29 10.78 999 1011.3   8.7  11.0 999.0 99.0
97 01 11 23  22  3.4  5.0  2.14 14.29 11.03 999 1011.0   9.0  11.0 999.0 99.0
97 01 12 00  10  4.9  6.1  2.35 14.29 11.84 999 1011.1   8.7  10.9 999.0 99.0
97 01 12 01 355  3.6  4.9  2.51 14.29 11.15 999 1011.5   8.3  10.5 999.0 99.0
97 01 12 02 357  3.7  5.6  2.60 14.29 11.27 999 1011.4   8.3  10.5 999.0 99.0
97 01 12 03 332  4.2  5.3  2.51 14.29 11.07 999 1011.3   8.3  10.6 999.0 99.0
