YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 01 03 21 999 99.0 99.0  3.30 12.50  7.77 999 1024.2  10.5   9.8 999.0 99.0 99.00
2001 01 03 22 999 99.0 99.0  3.63 14.29  7.65 999 1024.8  10.5   9.8 999.0 99.0 99.00
2001 01 03 23 999 99.0 99.0  3.34 14.29  7.41 999 1024.2  10.5   9.8 999.0 99.0 99.00
2001 01 04 00 999 99.0 99.0  3.91 14.29  7.81 999 1024.2  10.6   9.8 999.0 99.0 99.00
2001 01 04 01 999 99.0 99.0  3.86 14.29  7.92 999 1023.7  10.5   9.7 999.0 99.0 99.00
2001 01 04 02 999 99.0 99.0  3.73 12.50  7.35 999 1023.7  10.3   9.7 999.0 99.0 99.00
2001 01 04 03 999 99.0 99.0  3.91 14.29  7.71 999 1023.9  10.5   9.7 999.0 99.0 99.00
2001 01 04 04 999 99.0 99.0  4.14 14.29  7.98 999 1024.1  10.5   9.7 999.0 99.0 99.00
2001 01 04 05 999 99.0 99.0  3.60 14.29  7.29 999 1024.1  10.6   9.8 999.0 99.0 99.00
2001 01 04 06 999 99.0 99.0  3.68 14.29  7.41 999 1024.3  10.6   9.8 999.0 99.0 99.00
2001 01 04 07 999 99.0 99.0  3.29 12.50  7.34 999 1025.0  10.7   9.8 999.0 99.0 99.00
2001 01 04 08 999 99.0 99.0  3.43 14.29  7.83 999 1024.4  10.9   9.8 999.0 99.0 99.00
2001 01 04 09 999 99.0 99.0  3.58 12.50  7.81 999 1024.2  10.6   9.8 999.0 99.0 99.00
2001 01 04 10 999 99.0 99.0  3.67 14.29  8.30 999 1023.7  10.5   9.8 999.0 99.0 99.00
2001 01 04 11 999 99.0 99.0  3.77 14.29  8.97 999 1023.8  10.5   9.7 999.0 99.0 99.00
2001 01 04 12 999 99.0 99.0  3.41 12.50  8.85 999 1023.7  10.5   9.8 999.0 99.0 99.00
2001 01 04 13 999 99.0 99.0  3.74 12.50  8.86 999 1022.9  10.5   9.8 999.0 99.0 99.00
2001 01 04 14 999 99.0 99.0  3.81 14.29  9.17 999 1022.5  10.6   9.8 999.0 99.0 99.00
2001 01 04 15 999 99.0 99.0  3.55 14.29  8.97 999 1022.3  10.6   9.7 999.0 99.0 99.00
2001 01 04 16 999 99.0 99.0  3.39 14.29  8.69 999 1021.8  11.0   9.8 999.0 99.0 99.00
2001 01 04 17 999 99.0 99.0  3.58 14.29  9.00 999 1022.1  11.7   9.8 999.0 99.0 99.00
2001 01 04 18 999 99.0 99.0  3.46 14.29  8.68 999 1022.0  10.6  10.2 999.0 99.0 99.00
2001 01 04 19 999 99.0 99.0  3.24 12.50  8.41 999 1021.2  11.7  10.2 999.0 99.0 99.00
2001 01 04 20 999 99.0 99.0  3.03 12.50  8.08 999 1020.5  11.8  10.2 999.0 99.0 99.00
2001 01 04 21 999 99.0 99.0  3.05 12.50  8.27 999 1019.7  11.8  10.2 999.0 99.0 99.00
2001 01 04 22 999 99.0 99.0  2.67 12.50  7.36 999 1019.2  11.4  10.2 999.0 99.0 99.00
2001 01 04 23 999 99.0 99.0  2.91 12.50  7.96 999 1018.9  11.3  10.2 999.0 99.0 99.00
2001 01 05 00 999 99.0 99.0  2.85 12.50  7.66 999 1018.9  11.0  10.2 999.0 99.0 99.00
2001 01 05 01 999 99.0 99.0  2.67 12.50  7.25 999 1018.8  11.3  10.2 999.0 99.0 99.00
2001 01 05 02 999 99.0 99.0  2.88 12.50  7.54 999 1018.6  11.0  10.2 999.0 99.0 99.00
2001 01 05 03 999 99.0 99.0  2.58 12.50  6.71 999 1018.4  11.0  10.2 999.0 99.0 99.00
2001 01 05 04 999 99.0 99.0  3.01 12.50  7.07 999 1018.7  11.0  10.2 999.0 99.0 99.00
2001 01 05 05 999 99.0 99.0  3.06 12.50  6.64 999 1018.1  10.6  10.2 999.0 99.0 99.00
2001 01 05 06 999 99.0 99.0  3.32 12.50  6.82 999 1017.4  10.3  10.2 999.0 99.0 99.00
2001 01 05 07 999 99.0 99.0  3.09 12.50  6.26 999 1017.6  10.3  10.2 999.0 99.0 99.00
2001 01 05 08 999 99.0 99.0  3.29 11.11  6.51 999 1018.0  10.5  10.2 999.0 99.0 99.00
2001 01 05 09 999 99.0 99.0  3.25 11.11  6.55 999 1018.8  10.6  10.2 999.0 99.0 99.00
2001 01 05 10 999 99.0 99.0  3.46 11.11  6.88 999 1019.4  11.0  10.2 999.0 99.0 99.00
2001 01 05 11 999 99.0 99.0  3.29 11.11  6.80 999 1020.5  10.9  10.2 999.0 99.0 99.00
2001 01 05 12 999 99.0 99.0  3.17 11.11  6.87 999 1021.2  10.9  10.2 999.0 99.0 99.00
2001 01 05 13 999 99.0 99.0  3.00 11.11  6.98 999 1022.1  10.9  10.2 999.0 99.0 99.00
2001 01 05 14 999 99.0 99.0  2.74 12.50  6.98 999 1022.6  11.0  10.2 999.0 99.0 99.00
2001 01 05 15 999 99.0 99.0  2.66 11.11  7.24 999 1023.6  10.6  10.2 999.0 99.0 99.00
2001 01 05 16 999 99.0 99.0  2.66 11.11  7.43 999 1024.2  10.5  10.2 999.0 99.0 99.00
2001 01 05 17 999 99.0 99.0  2.58 10.00  7.43 999 1025.0  10.6  10.2 999.0 99.0 99.00
2001 01 05 18 999 99.0 99.0  2.84 11.11  8.29 999 1025.7  10.6  10.2 999.0 99.0 99.00
2001 01 05 19 999 99.0 99.0  2.71 11.11  8.17 999 1026.7  10.6  10.2 999.0 99.0 99.00
2001 01 05 20 999 99.0 99.0  2.99 20.00  9.48 999 1026.4  10.6  10.2 999.0 99.0 99.00
2001 01 05 21 999 99.0 99.0  3.26 16.67  9.51 999 1025.8  10.6  10.2 999.0 99.0 99.00
2001 01 05 22 999 99.0 99.0  4.31 16.67 11.29 999 1025.7  10.6  10.2 999.0 99.0 99.00
2001 01 05 23 999 99.0 99.0  4.25 16.67 11.05 999 1025.6  10.5  10.2 999.0 99.0 99.00
2001 01 06 00 999 99.0 99.0  4.93 16.67 11.80 999 1025.6  10.3  10.2 999.0 99.0 99.00
2001 01 06 01 999 99.0 99.0  5.09 14.29 11.47 999 1025.7   9.8  10.2 999.0 99.0 99.00
2001 01 06 02 999 99.0 99.0  5.06 16.67 11.74 999 1025.7   9.8  10.2 999.0 99.0 99.00
2001 01 06 03 999 99.0 99.0  5.58 16.67 11.91 999 1025.4   9.7  10.2 999.0 99.0 99.00
2001 01 06 04 999 99.0 99.0  5.47 16.67 11.54 999 1025.5   9.7  10.2 999.0 99.0 99.00
2001 01 06 05 999 99.0 99.0  4.96 16.67 11.20 999 1025.1   9.6  10.2 999.0 99.0 99.00
2001 01 06 06 999 99.0 99.0  4.67 16.67 10.40 999 1024.9   9.7  10.2 999.0 99.0 99.00
2001 01 06 07 999 99.0 99.0  4.61 16.67 10.44 999 1024.6   9.5  10.2 999.0 99.0 99.00
2001 01 06 08 999 99.0 99.0  5.15 16.67 10.77 999 1024.7   9.5  10.2 999.0 99.0 99.00
2001 01 06 09 999 99.0 99.0  5.28 14.29 10.99 999 1023.9   9.5  10.2 999.0 99.0 99.00
2001 01 06 10 999 99.0 99.0  5.04 14.29 10.91 999 1023.5   9.5  10.2 999.0 99.0 99.00
2001 01 06 11 999 99.0 99.0  4.48 14.29 10.99 999 1023.1   9.4  10.2 999.0 99.0 99.00
2001 01 06 12 999 99.0 99.0  4.68 14.29 10.86 999 1022.5   9.0  10.2 999.0 99.0 99.00
2001 01 06 13 999 99.0 99.0  3.93 14.29 10.38 999 1021.8   8.9  10.2 999.0 99.0 99.00
2001 01 06 14 999 99.0 99.0  3.55 14.29  9.86 999 1021.1   8.4  10.2 999.0 99.0 99.00
2001 01 06 15 999 99.0 99.0  3.93 14.29 10.45 999 1020.8   8.3  10.2 999.0 99.0 99.00
2001 01 06 16 999 99.0 99.0  4.03 14.29 10.62 999 1020.0   8.4  10.2 999.0 99.0 99.00
2001 01 06 17 999 99.0 99.0  4.31 14.29 10.38 999 1019.3   8.9  10.2 999.0 99.0 99.00
2001 01 06 18 999 99.0 99.0  4.48 14.29 10.57 999 1018.9   8.7  10.2 999.0 99.0 99.00
2001 01 06 19 999 99.0 99.0  4.49 14.29 10.73 999 1018.3   8.6  10.2 999.0 99.0 99.00
2001 01 06 20 999 99.0 99.0  3.65 14.29  9.99 999 1017.6   8.2  10.2 999.0 99.0 99.00
2001 01 06 21 999 99.0 99.0  4.07 14.29 10.56 999 1016.2   8.3  10.2 999.0 99.0 99.00
2001 01 06 22 999 99.0 99.0  3.88 14.29 10.69 999 1015.0   9.3  10.2 999.0 99.0 99.00
2001 01 06 23 999 99.0 99.0  4.33 14.29 11.04 999 1014.3   9.7  10.2 999.0 99.0 99.00
2001 01 07 00 999 99.0 99.0  3.26 14.29 10.15 999 1013.9  10.2  10.2 999.0 99.0 99.00
2001 01 07 01 999 99.0 99.0  3.25 14.29 10.51 999 1013.1  11.0  10.2 999.0 99.0 99.00
2001 01 07 02 999 99.0 99.0  3.29 12.50 10.14 999 1012.8  10.9  10.2 999.0 99.0 99.00
2001 01 07 03 999 99.0 99.0  3.27 12.50 10.51 999 1012.3  10.5  10.2 999.0 99.0 99.00
2001 01 07 04 999 99.0 99.0  2.98 12.50  9.65 999 1011.8  10.5  10.2 999.0 99.0 99.00
2001 01 07 05 999 99.0 99.0  2.94 12.50  9.30 999 1011.7  10.6  10.2 999.0 99.0 99.00
2001 01 07 06 999 99.0 99.0  2.75 12.50  9.31 999 1011.5  10.5  10.2 999.0 99.0 99.00
2001 01 07 07 999 99.0 99.0  2.89 12.50  9.42 999 1011.6  10.5  10.2 999.0 99.0 99.00
2001 01 07 08 999 99.0 99.0  2.72 12.50  8.08 999 1011.4  10.3  10.2 999.0 99.0 99.00
2001 01 07 09 999 99.0 99.0  2.88 12.50  7.67 999 1011.0  10.2  10.2 999.0 99.0 99.00
2001 01 07 10 999 99.0 99.0  2.77 12.50  7.72 999 1010.5  10.2  10.2 999.0 99.0 99.00
2001 01 07 11 999 99.0 99.0  2.52 12.50  7.17 999 1010.2  10.3  10.2 999.0 99.0 99.00
2001 01 07 12 999 99.0 99.0  2.60 12.50  7.12 999 1009.7  10.2  10.2 999.0 99.0 99.00
2001 01 07 13 999 99.0 99.0  2.44 12.50  7.01 999 1009.2   9.8  10.2 999.0 99.0 99.00
2001 01 07 14 999 99.0 99.0  2.35 12.50  6.76 999 1008.0  10.1  10.2 999.0 99.0 99.00
2001 01 07 15 999 99.0 99.0  2.31 12.50  7.01 999 1007.8   9.9  10.2 999.0 99.0 99.00
2001 01 07 16 999 99.0 99.0  2.26  7.69  7.04 999 1007.1   9.9  10.2 999.0 99.0 99.00
2001 01 07 17 999 99.0 99.0  2.23 14.29  7.05 999 1006.3   9.8  10.2 999.0 99.0 99.00
2001 01 07 18 999 99.0 99.0  2.17  7.69  6.99 999 1005.7  10.2  10.2 999.0 99.0 99.00
2001 01 07 19 999 99.0 99.0  1.94  7.69  6.59 999 1004.7  10.5  10.2 999.0 99.0 99.00
2001 01 07 20 999 99.0 99.0  2.18  7.69  6.82 999 1003.8  11.1  10.2 999.0 99.0 99.00
2001 01 07 21 999 99.0 99.0  2.00  7.69  6.06 999 1002.5  11.8  10.2 999.0 99.0 99.00
2001 01 07 22 999 99.0 99.0  2.03  7.69  5.98 999 1001.4  12.6  10.2 999.0 99.0 99.00
2001 01 07 23 999 99.0 99.0  2.15  7.14  6.10 999 1000.7  12.8  10.2 999.0 99.0 99.00
2001 01 08 00 999 99.0 99.0  2.37  7.14  6.14 999 1002.4  11.7  10.2 999.0 99.0 99.00
2001 01 08 01 999 99.0 99.0  2.39  8.33  6.40 999 1002.0  12.9  10.2 999.0 99.0 99.00
2001 01 08 02 999 99.0 99.0  2.54  8.33  6.51 999 1001.9  12.5  10.2 999.0 99.0 99.00
2001 01 08 03 999 99.0 99.0  2.68  9.09  6.27 999 1002.0  12.3  10.2 999.0 99.0 99.00
2001 01 08 04 999 99.0 99.0  3.58  9.09  6.92 999 1002.2  11.9  10.2 999.0 99.0 99.00
2001 01 08 05 999 99.0 99.0  4.39  9.09  7.24 999 1002.0  11.8  10.2 999.0 99.0 99.00
2001 01 08 06 999 99.0 99.0  4.92 10.00  7.74 999 1002.3  11.1  10.2 999.0 99.0 99.00
2001 01 08 07 999 99.0 99.0  5.05 11.11  7.93 999 1002.5  11.0  10.2 999.0 99.0 99.00
2001 01 08 08 999 99.0 99.0  5.65 12.50  8.53 999 1002.8  10.9  10.2 999.0 99.0 99.00
2001 01 08 09 999 99.0 99.0  4.95 11.11  8.09 999 1003.2  10.6  10.2 999.0 99.0 99.00
2001 01 08 10 999 99.0 99.0  4.98 11.11  8.54 999 1003.7  10.5  10.2 999.0 99.0 99.00
2001 01 08 11 999 99.0 99.0  5.33 11.11  8.59 999 1003.9  10.5  10.2 999.0 99.0 99.00
2001 01 08 12 999 99.0 99.0  4.80 11.11  8.28 999 1004.6  10.5  10.2 999.0 99.0 99.00
2001 01 08 13 999 99.0 99.0  4.14 12.50  8.17 999 1004.9  10.2  10.2 999.0 99.0 99.00
2001 01 08 14 999 99.0 99.0  4.01 12.50  8.03 999 1005.2  10.2  10.2 999.0 99.0 99.00
2001 01 08 15 999 99.0 99.0  3.65 11.11  7.99 999 1006.2   9.4  10.2 999.0 99.0 99.00
2001 01 08 16 999 99.0 99.0  3.74 11.11  8.44 999 1007.2   9.4  10.2 999.0 99.0 99.00
2001 01 08 17 999 99.0 99.0  3.52 12.50  8.44 999 1008.6   9.3  10.2 999.0 99.0 99.00
2001 01 08 18 999 99.0 99.0  3.35 11.11  8.26 999 1010.0   9.4  10.2 999.0 99.0 99.00
2001 01 08 19 999 99.0 99.0  2.99 11.11  7.96 999 1011.1   9.7  10.2 999.0 99.0 99.00
2001 01 08 20 999 99.0 99.0  3.38 11.11  8.21 999 1011.7   9.8  10.2 999.0 99.0 99.00
2001 01 08 21 999 99.0 99.0  3.18 11.11  8.10 999 1012.5   9.8  10.2 999.0 99.0 99.00
2001 01 08 22 999 99.0 99.0  3.35 11.11  7.91 999 1013.1  10.0  10.2 999.0 99.0 99.00
2001 01 08 23 999 99.0 99.0  3.44 10.00  8.10 999 1013.8  10.2  10.2 999.0 99.0 99.00
2001 01 09 00 999 99.0 99.0  3.56 11.11  8.22 999 1014.2  10.2  10.2 999.0 99.0 99.00
2001 01 09 01 999 99.0 99.0  3.61 10.00  8.20 999 1014.6   9.8  10.2 999.0 99.0 99.00
2001 01 09 02 999 99.0 99.0  3.53 10.00  8.17 999 1014.6   9.8  10.2 999.0 99.0 99.00
2001 01 09 03 999 99.0 99.0  3.59 11.11  8.28 999 1014.9   9.8  10.2 999.0 99.0 99.00
2001 01 09 04 999 99.0 99.0  3.54 10.00  8.24 999 1014.6   9.8  10.2 999.0 99.0 99.00
2001 01 09 05 999 99.0 99.0  3.91 11.11  8.45 999 1014.0   9.8  10.2 999.0 99.0 99.00
2001 01 09 06 999 99.0 99.0  4.08 12.50  8.72 999 1013.3   9.8  10.2 999.0 99.0 99.00
2001 01 09 07 999 99.0 99.0  3.87 12.50  8.46 999 1013.4   9.7  10.2 999.0 99.0 99.00
2001 01 09 08 999 99.0 99.0  3.31 12.50  7.72 999 1012.6   9.4  10.2 999.0 99.0 99.00
2001 01 09 09 999 99.0 99.0  3.31 12.50  7.55 999 1011.3   9.0  10.2 999.0 99.0 99.00
2001 01 09 10 999 99.0 99.0  3.40 12.50  7.81 999 1010.3   9.1  10.2 999.0 99.0 99.00
2001 01 09 11 999 99.0 99.0  3.23 12.50  6.98 999 1009.1   9.1  10.2 999.0 99.0 99.00
2001 01 09 12 999 99.0 99.0  3.34 12.50  7.49 999 1008.2   9.4  10.2 999.0 99.0 99.00
2001 01 09 13 999 99.0 99.0  3.34 14.29  7.43 999 1006.9   9.5  10.2 999.0 99.0 99.00
2001 01 09 14 999 99.0 99.0  3.44 12.50  7.23 999 1005.7   9.7  10.2 999.0 99.0 99.00
2001 01 09 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 01 09 16 999 99.0 99.0  3.56 12.50  7.36 999 1002.8   9.5  10.2 999.0 99.0 99.00
2001 01 09 17 999 99.0 99.0  3.63 14.29  7.63 999 1001.6   9.0  10.2 999.0 99.0 99.00
2001 01 09 18 999 99.0 99.0  4.04 12.50  7.98 999 1000.3  10.5  10.2 999.0 99.0 99.00
2001 01 09 19 999 99.0 99.0  4.00 12.50  7.54 999  999.3   9.7  10.2 999.0 99.0 99.00
2001 01 09 20 999 99.0 99.0  3.78 11.11  7.01 999  997.6   9.0  10.2 999.0 99.0 99.00
2001 01 09 21 999 99.0 99.0  4.40 14.29  7.57 999  996.9   8.6  10.2 999.0 99.0 99.00
2001 01 09 22 999 99.0 99.0  4.62 14.29  7.80 999  996.3   8.6  10.2 999.0 99.0 99.00
2001 01 09 23 999 99.0 99.0  4.78 11.11  7.71 999  997.1   9.6  10.2 999.0 99.0 99.00
2001 01 10 00 999 99.0 99.0  5.00 11.11  7.78 999  999.0   9.1  10.2 999.0 99.0 99.00
2001 01 10 01 999 99.0 99.0  5.96 10.00  8.55 999 1000.2  10.2  10.2 999.0 99.0 99.00
2001 01 10 02 999 99.0 99.0  5.66 11.11  9.01 999 1001.6  10.3  10.2 999.0 99.0 99.00
2001 01 10 03 999 99.0 99.0  5.34 14.29  9.23 999 1002.7  10.5  10.2 999.0 99.0 99.00
2001 01 10 04 999 99.0 99.0  4.48 14.29  8.58 999 1003.7  10.5  10.2 999.0 99.0 99.00
2001 01 10 05 999 99.0 99.0  4.38 11.11  8.51 999 1004.3  10.2  10.0 999.0 99.0 99.00
2001 01 10 06 999 99.0 99.0  4.40 14.29  8.97 999 1005.1  10.3   9.8 999.0 99.0 99.00
2001 01 10 07 999 99.0 99.0  4.24 14.29  8.94 999 1006.1  10.2   9.8 999.0 99.0 99.00
2001 01 10 08 999 99.0 99.0  4.88 14.29  9.55 999 1006.2  10.2   9.8 999.0 99.0 99.00
2001 01 10 09 999 99.0 99.0  4.74 14.29  9.28 999 1006.5  10.2   9.8 999.0 99.0 99.00
2001 01 10 10 999 99.0 99.0  4.69 14.29  9.33 999 1006.9  10.2   9.8 999.0 99.0 99.00
2001 01 10 11 999 99.0 99.0  5.06 14.29  9.07 999 1007.0   9.5   9.8 999.0 99.0 99.00
2001 01 10 12 999 99.0 99.0  5.31 14.29  9.37 999 1007.0   9.0  10.2 999.0 99.0 99.00
2001 01 10 13 999 99.0 99.0  5.45 14.29  9.45 999 1006.9   9.7  10.1 999.0 99.0 99.00
2001 01 10 14 999 99.0 99.0  5.63 12.50  9.72 999 1006.5   9.4  10.2 999.0 99.0 99.00
2001 01 10 15 999 99.0 99.0  5.39 14.29  9.55 999 1005.4   9.1  10.2 999.0 99.0 99.00
2001 01 10 16 999 99.0 99.0  5.31 14.29  9.82 999 1005.4   9.5  10.2 999.0 99.0 99.00
2001 01 10 17 999 99.0 99.0  5.47 14.29  9.92 999 1005.2   9.0  10.2 999.0 99.0 99.00
2001 01 10 18 999 99.0 99.0  5.25 12.50  9.66 999 1004.1   8.7   9.8 999.0 99.0 99.00
2001 01 10 19 999 99.0 99.0  4.65 14.29  9.30 999 1002.6   9.4   9.8 999.0 99.0 99.00
2001 01 10 20 999 99.0 99.0  4.77 14.29  9.45 999 1000.5   9.4   9.8 999.0 99.0 99.00
2001 01 10 21 999 99.0 99.0  4.65 12.50  9.69 999  999.0   9.5   9.8 999.0 99.0 99.00
2001 01 10 22 999 99.0 99.0  3.42 14.29  8.73 999  997.7   9.9   9.8 999.0 99.0 99.00
