YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
96 03 07 07 129  6.1  7.4  1.19 12.50  5.38 284 1021.2 999.0  11.0 999.0 99.0
96 03 07 08 128  5.9  6.9  1.25 12.50  5.88 276 1021.0 999.0  11.0 999.0 99.0
96 03 07 09 138  6.3  7.3 99.00 99.00 99.00 999 1021.1 999.0  11.0 999.0 99.0
96 03 07 10 137  6.3  7.8  1.20 12.50  5.57 289 1021.1 999.0  11.0 999.0 99.0
96 03 07 11 145  6.8  9.3  1.12 12.50  5.12 288 1020.3 999.0  11.0 999.0 99.0
96 03 07 12 160  9.6 12.3  1.24 12.50  5.17 269 1020.1 999.0  11.0 999.0 99.0
96 03 07 13 169 10.3 16.0  1.42 12.50  4.87 294 1020.3 999.0  11.0 999.0 99.0
96 03 07 14 159  9.4 11.9  1.71  5.56  4.84 220 1020.6 999.0  11.0 999.0 99.0
96 03 07 15 153  9.8 12.9  2.12  6.67  5.24 230 1020.8 999.0  11.0 999.0 99.0
96 03 07 16 141  7.7  9.1  1.96  5.88  5.18 211 1021.1 999.0  11.0 999.0 99.0
96 03 07 17 159  9.8 12.5  2.16  7.14  5.59 223 1021.2 999.0  11.0 999.0 99.0
96 03 07 18 160  9.3 12.0  2.44  9.09  5.73 234 1021.1 999.0  11.0 999.0 99.0
96 03 07 19 166  7.6  9.0  2.72  8.33  6.08 224 1021.8 999.0  11.0 999.0 99.0
96 03 07 20 170  8.6 10.9  2.46  8.33  5.93 204 1022.1 999.0  11.0 999.0 99.0
96 03 07 21 162  7.2  9.0  2.67  8.33  6.48 208 1022.0 999.0  11.0 999.0 99.0
96 03 07 22 126  4.9  5.9  2.96  9.09  6.90 204 1021.0 999.0  11.0 999.0 99.0
96 03 07 23 100  4.7  6.1  2.87 10.00  7.14 208 1020.5 999.0  11.0 999.0 99.0
96 03 08 00 109  4.0  5.1  2.69  9.09  7.35 210 1020.5 999.0  11.0 999.0 99.0
96 03 08 01 156  5.0  6.3  2.59  9.09  7.37 211 1020.5 999.0  11.0 999.0 99.0
96 03 08 02 155  4.0  4.9  2.40 10.00  7.11 210 1020.5 999.0  11.0 999.0 99.0
96 03 08 03 158  7.7 11.5  2.33  9.09  6.89 206 1020.7 999.0  11.0 999.0 99.0
96 03 08 04 135  4.9  6.1  2.35  9.09  7.06 206 1021.0 999.0  11.0 999.0 99.0
96 03 08 05 135  3.9  5.0  2.01  9.09  6.51 201 1021.6 999.0  11.0 999.0 99.0
96 03 08 06 135  4.7  5.4  2.15 10.00  6.70 212 1021.3 999.0  11.0 999.0 99.0
96 03 08 07 117  4.7  5.5  2.08 10.00  6.84 221 1021.2 999.0  11.0 999.0 99.0
96 03 08 08 111  4.5  5.4  1.90 10.00  6.58 212 1020.9 999.0  11.0 999.0 99.0
96 03 08 09  97  4.6  5.5  2.07  9.09  7.09 218 1020.3 999.0  11.0 999.0 99.0
96 03 08 10  87  5.3  6.8  1.92  9.09  7.34 223 1019.5 999.0  11.0 999.0 99.0
96 03 08 11  84  4.8  5.9  1.97  9.09  7.55 201 1018.8 999.0  11.0 999.0 99.0
96 03 08 12  92  2.8  3.6  1.89  9.09  7.64 224 1018.6 999.0  11.0 999.0 99.0
96 03 08 13  99  4.3  5.1  2.11 10.00  8.17 207 1018.1 999.0  11.0 999.0 99.0
96 03 08 14 123  4.6  5.4  2.17 11.11  8.11 232 1018.0 999.0  11.0 999.0 99.0
96 03 08 15 145  1.6  2.2  2.36 11.11  8.73 235 1018.0 999.0  11.0 999.0 99.0
96 03 08 16 155  1.6  2.3  2.44 11.11  8.43 233 1018.6 999.0  11.0 999.0 99.0
96 03 08 17  99  2.4  3.5  2.56 12.50  9.07 225 1018.0 999.0  11.0 999.0 99.0
96 03 08 18  89  2.8  4.2  2.79 12.50  8.99 235 1018.0 999.0  11.3 999.0 99.0
96 03 08 19 126  2.3  2.9  2.65 12.50  9.04 235 1018.1 999.0  11.3 999.0 99.0
96 03 08 20 129  1.8  3.6  2.37 12.50  8.77 264 1017.5 999.0  11.3 999.0 99.0
96 03 08 21 199   .8  1.8  2.90 12.50  9.73 243 1017.3 999.0  11.4 999.0 99.0
96 03 08 22  79  1.7  3.4  2.63 12.50  9.53 243 1016.5 999.0  11.4 999.0 99.0
96 03 08 23 104  1.6  2.8  2.62 11.11  9.42 228 1016.0 999.0  11.7 999.0 99.0
96 03 09 00 124  1.7  2.4  2.54 12.50  9.45 238 1015.8 999.0  11.7 999.0 99.0
96 03 09 01 170  1.8  2.2  2.26 12.50  8.73 242 1015.4 999.0  11.8 999.0 99.0
96 03 09 02 157  2.2  2.8  2.54 12.50  9.26 248 1015.4 999.0  11.7 999.0 99.0
96 03 09 03 108  4.9  5.6  2.33 11.11  9.06 232 1015.1 999.0  11.7 999.0 99.0
96 03 09 04 132  5.2  5.9  2.70 11.11  9.30 245 1015.8 999.0  11.4 999.0 99.0
96 03 09 05 146  6.0  6.9  2.30 12.50  8.95 242 1015.9 999.0  11.4 999.0 99.0
96 03 09 06 140  5.4  6.2  2.34 11.11  8.50 245 1016.1 999.0  11.3 999.0 99.0
96 03 09 07 133  4.6  5.6  2.20 11.11  8.23 238 1015.8 999.0  11.3 999.0 99.0
96 03 09 08 131  3.2  4.0  2.33 11.11  8.56 224 1015.6 999.0  11.3 999.0 99.0
96 03 09 09 124  2.8  3.6  2.27 11.11  8.54 224 1015.2 999.0  11.1 999.0 99.0
96 03 09 10 115  3.3  4.2  2.61 11.11  8.91 230 1015.1 999.0  11.0 999.0 99.0
96 03 09 11 120  3.4  4.1  2.51 11.11  8.91 227 1014.7 999.0  11.0 999.0 99.0
96 03 09 12 122  3.7  4.7  2.10 11.11  8.30 231 1014.6 999.0  11.0 999.0 99.0
96 03 09 13 122  2.9  3.5  2.37 11.11  8.40 229 1014.5 999.0  11.0 999.0 99.0
96 03 09 14 131  3.1  3.7  2.45 11.11  8.49 229 1014.2 999.0  11.0 999.0 99.0
96 03 09 15 145  4.9  5.8  2.31 11.11  8.01 231 1014.2 999.0  11.0 999.0 99.0
96 03 09 16 149  4.8  5.7  2.10 11.11  7.81 237 1014.3 999.0  11.0 999.0 99.0
96 03 09 17 141  4.8  5.6  2.02 11.11  7.71 237 1014.8 999.0  11.0 999.0 99.0
96 03 09 18 166  4.8  6.0  2.05 11.11  7.61 232 1014.8 999.0  11.0 999.0 99.0
96 03 09 19 165  5.7  6.7  2.20 11.11  7.94 215 1015.4 999.0  11.0 999.0 99.0
96 03 09 20 173  6.0  7.5  1.97 10.00  7.44 219 1015.0 999.0  11.0 999.0 99.0
96 03 09 21 167  7.3  8.9  2.15 11.11  7.22 222 1014.9 999.0  11.0 999.0 99.0
96 03 09 22 141  6.2  7.2  1.93 10.00  6.69 223 1014.2 999.0  11.0 999.0 99.0
96 03 09 23 148  6.6  8.1  2.08 11.11  6.92 217 1014.1 999.0  10.9 999.0 99.0
96 03 10 00 156  6.4  7.5  2.24 11.11  6.99 233 1014.2 999.0  10.9 999.0 99.0
96 03 10 01 180  4.8  5.7  2.24 11.11  7.02 230 1014.3 999.0  10.9 999.0 99.0
96 03 10 02 173  4.2  5.2  2.14 10.00  7.08 221 1014.5 999.0  10.9 999.0 99.0
96 03 10 03 174  3.9  4.7  1.98 10.00  7.06 218 1014.9 999.0  10.9 999.0 99.0
96 03 10 04 202  4.5  5.8  2.00 10.00  7.09 217 1015.1 999.0  10.9 999.0 99.0
96 03 10 05 228  4.0  5.1  2.04 10.00  7.27 220 1015.0 999.0  10.9 999.0 99.0
96 03 10 06 180  4.4  5.6  1.93 10.00  7.18 217 1015.8 999.0  10.9 999.0 99.0
96 03 10 07 160  5.9  7.1  1.77 11.11  7.15 237 1016.0 999.0  10.7 999.0 99.0
96 03 10 08 173  4.6  5.6  1.86 10.00  7.17 246 1015.7 999.0  10.7 999.0 99.0
96 03 10 09 175  3.4  4.2  1.77 11.11  7.32 229 1015.0 999.0  10.7 999.0 99.0
96 03 10 10 162  4.6  5.7  1.87 11.11  7.70 212 1014.9 999.0  10.9 999.0 99.0
96 03 10 11 158  5.1  6.5  1.77 11.11  7.48 221 1014.6 999.0  10.9 999.0 99.0
96 03 10 12 155  5.3  6.2  1.82 11.11  7.62 232 1014.3 999.0  10.9 999.0 99.0
96 03 10 13 161  4.7  5.8  1.84 11.11  7.61 237 1014.3 999.0  10.9 999.0 99.0
96 03 10 14 175  4.1  5.0  1.92 11.11  7.65 229 1014.3 999.0  11.0 999.0 99.0
96 03 10 15 162  4.7  5.7  1.92 10.00  7.67 220 1014.5 999.0  11.0 999.0 99.0
96 03 10 16 180  6.7  7.9  2.10 11.11  7.95 227 1014.9 999.0  11.0 999.0 99.0
96 03 10 17 180 10.3 12.5  1.94 11.11  6.92 253 1015.0 999.0  11.0 999.0 99.0
96 03 10 18 180  9.0 10.9  2.01 10.00  6.24 249 1015.6 999.0  11.0 999.0 99.0
96 03 10 19 168  8.6 10.2  2.16 11.11  6.07 232 1015.6 999.0  11.0 999.0 99.0
96 03 10 20 159  8.5 10.4  2.55 11.11  6.60 240 1015.4 999.0  11.1 999.0 99.0
96 03 10 21 155  8.3 10.6  2.52 11.11  6.65 250 1015.1 999.0  11.0 999.0 99.0
96 03 10 22 162  8.0  9.9  2.41 11.11  6.39 235 1014.3 999.0  11.0 999.0 99.0
96 03 10 23 186  7.2  9.3  2.65 11.11  6.88 239 1014.3 999.0  11.0 999.0 99.0
96 03 11 00 192  6.8  8.6  2.43 11.11  6.69 265 1014.8 999.0  11.0 999.0 99.0
96 03 11 01 188  6.3  8.1  2.49 11.11  6.89 253 1014.5 999.0  11.0 999.0 99.0
96 03 11 02 193  5.8  7.5  2.26 10.00  6.57 246 1014.9 999.0  11.0 999.0 99.0
96 03 11 03 177  6.4  8.0  2.49 11.11  7.03 250 1014.8 999.0  11.0 999.0 99.0
96 03 11 04 180  7.3  8.6  2.50 11.11  6.96 254 1015.0 999.0  11.0 999.0 99.0
96 03 11 05 164  9.2 12.7  2.54 11.11  7.12 248 1014.5 999.0  11.0 999.0 99.0
96 03 11 06 185 10.2 12.5  2.77 11.11  7.08 255 1014.3 999.0  11.0 999.0 99.0
96 03 11 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 03 11 08 263  6.1  7.8  2.70 11.11  6.71 254 1016.3 999.0  11.0 999.0 99.0
96 03 11 09 263  6.5  7.9  2.71 11.11  6.62 253 1016.4 999.0  11.0 999.0 99.0
96 03 11 10 239  6.2  7.8  2.49 11.11  6.76 238 1016.7 999.0  11.0 999.0 99.0
96 03 11 11 254  4.8  6.8  2.65 11.11  7.30 224 1016.5 999.0  11.0 999.0 99.0
96 03 11 12 247  1.8  3.2  2.42 11.11  7.04 243 1016.5 999.0  11.0 999.0 99.0
96 03 11 13 128   .3  1.0  2.45 12.50  6.99 250 1016.6 999.0  11.0 999.0 99.0
96 03 11 14  89  1.4  3.1  2.05 11.11  7.04 232 1016.5 999.0  10.9 999.0 99.0
96 03 11 15 180   .0   .1  1.99 11.11  7.03 253 1016.5 999.0  10.9 999.0 99.0
96 03 11 16   4  2.7  3.6  2.07 11.11  7.58 249 1016.4 999.0  10.9 999.0 99.0
96 03 11 17 360  2.4  3.4  1.84 11.11  7.11 233 1016.9 999.0  11.0 999.0 99.0
96 03 11 18 352  3.6  4.3  2.13 11.11  7.86 241 1017.3 999.0  11.0 999.0 99.0
96 03 11 19  19  3.5  4.3  2.07 11.11  8.07 254 1017.8 999.0  11.0 999.0 99.0
96 03 11 20   5  3.1  3.7  2.12 11.11  8.04 249 1017.7 999.0  11.0 999.0 99.0
96 03 11 21 360  4.4  5.2  2.02  9.09  7.99 240 1017.5 999.0  11.0 999.0 99.0
96 03 11 22 358  5.1  6.3  2.28 10.00  8.42 239 1017.3 999.0  11.0 999.0 99.0
96 03 11 23 358  6.8  8.0  2.00 11.11  8.17 255 1017.2 999.0  11.0 999.0 99.0
96 03 12 00   3  6.1  6.9  2.09 11.11  7.69 253 1017.5 999.0  11.0 999.0 99.0
96 03 12 01   5  6.8  8.4  2.05 11.11  7.35 247 1017.6 999.0  11.0 999.0 99.0
96 03 12 02   6  7.3  8.5  2.19 11.11  7.23 246 1017.8 999.0  11.0 999.0 99.0
96 03 12 03   4  7.4  9.1  2.33 11.11  7.23 258 1018.5 999.0  11.0 999.0 99.0
96 03 12 04 360  7.8  9.3  2.00 11.11  6.43 251 1018.9 999.0  11.0 999.0 99.0
96 03 12 05 360  8.6 10.3  2.33 11.11  6.65 254 1019.5 999.0  11.0 999.0 99.0
96 03 12 06 357  9.2 12.0  2.47 12.50  6.47 251 1019.8 999.0  10.9 999.0 99.0
96 03 12 07   4  8.1  9.7  2.38 11.11  6.23 251 1020.3 999.0  10.9 999.0 99.0
96 03 12 08   3  9.3 11.9  2.59 12.50  6.64 250 1020.4 999.0  10.9 999.0 99.0
96 03 12 09 349  8.7 10.0  2.44 11.11  6.62 243 1020.7 999.0  11.0 999.0 99.0
96 03 12 10 348  9.0 10.6  2.30 12.50  6.59 254 1021.0 999.0  11.0 999.0 99.0
96 03 12 11 350 10.1 13.0  2.52 12.50  6.43 248 1020.9 999.0  11.0 999.0 99.0
96 03 12 12 357  9.2 11.1  2.51 11.11  6.59 264 1021.4 999.0  11.0 999.0 99.0
96 03 12 13   5  8.7 10.4  2.38 11.11  6.45 255 1021.8 999.0  11.0 999.0 99.0
96 03 12 14 347 10.2 12.1  2.62 14.29  6.34 263 1021.9 999.0  11.0 999.0 99.0
96 03 12 15 356  9.0 10.9  2.36 12.50  6.00 257 1022.2 999.0  11.0 999.0 99.0
96 03 12 16 355  8.7 10.2  2.46 11.11  6.32 265 1022.7 999.0  11.0 999.0 99.0
96 03 12 17   2  8.6  9.8  2.41 11.11  6.35 258 1023.3 999.0  11.0 999.0 99.0
96 03 12 18 346  8.2  9.9  2.59 11.11  6.77 260 1023.1 999.0  11.0 999.0 99.0
96 03 12 19 347  7.9  9.5  2.43 11.11  6.55 270 1023.5 999.0  11.0 999.0 99.0
96 03 12 20 345  9.0 11.1  2.46 11.11  6.52 259 1023.4 999.0  11.0 999.0 99.0
96 03 12 21 341 10.8 13.0  2.31 11.11  6.18 273 1022.7 999.0  11.0 999.0 99.0
96 03 12 22 348  8.5 10.4  2.26 12.50  6.19 264 1022.4 999.0  11.0 999.0 99.0
96 03 12 23 345  9.1 10.4  2.27 11.11  6.25 260 1022.6 999.0  11.0 999.0 99.0
96 03 13 00 343  9.7 11.8  2.26 12.50  6.15 270 1022.6 999.0  11.0 999.0 99.0
96 03 13 01 340  7.7  9.8  2.15 11.11  6.14 273 1022.6 999.0  11.0 999.0 99.0
96 03 13 02 334  9.1 11.3  2.35 11.11  6.37 258 1022.4 999.0  11.0 999.0 99.0
96 03 13 03 354  9.4 11.3  2.36 11.11  6.14 258 1022.5 999.0  11.0 999.0 99.0
96 03 13 04 347  9.0 11.7  2.48 11.11  6.13 242 1022.5 999.0  11.0 999.0 99.0
96 03 13 05 345 10.2 12.2  2.38  6.25  5.85 331 1022.3 999.0  11.0 999.0 99.0
96 03 13 06 346 10.3 12.7  2.44 11.11  6.09 257 1022.4 999.0  11.0 999.0 99.0
96 03 13 07 346  9.5 11.8  2.69 11.11  6.19 268 1022.4 999.0  11.0 999.0 99.0
96 03 13 08 349 10.6 12.9  2.50 10.00  6.18 266 1022.3 999.0  11.0 999.0 99.0
96 03 13 09 353  9.1 11.2  2.59 11.11  6.27 264 1022.2 999.0  11.0 999.0 99.0
96 03 13 10 352  8.8 11.0  2.61  6.67  6.08 316 1022.0 999.0  11.0 999.0 99.0
96 03 13 11 358  9.6 12.0  2.71  6.67  6.12 332 1021.2 999.0  11.0 999.0 99.0
96 03 13 12   2  9.7 11.9  2.48  6.25  6.03 337 1021.1 999.0  11.0 999.0 99.0
96 03 13 13   3  7.8  9.3  2.56  7.14  6.23 327 1021.2 999.0  11.0 999.0 99.0
96 03 13 14 358  9.1 10.6  2.57  7.14  6.25 319 1021.2 999.0  11.0 999.0 99.0
96 03 13 15   5  8.9 10.7  2.51 11.11  6.35 268 1021.5 999.0  11.0 999.0 99.0
96 03 13 16  12  9.0 10.7  2.59 11.11  6.41 254 1021.9 999.0  11.0 999.0 99.0
96 03 13 17  11  8.6  9.9  2.49 10.00  6.26 268 1022.5 999.0  11.0 999.0 99.0
96 03 13 18  12  8.8 10.6  2.35  7.14  6.12 314 1022.8 999.0  11.0 999.0 99.0
96 03 13 19  11  7.9  9.5  2.42  8.33  6.31 306 1022.8 999.0  11.0 999.0 99.0
96 03 13 20  16  7.7  9.0  2.44 10.00  6.42 260 1022.9 999.0  11.0 999.0 99.0
96 03 13 21  11  6.8  8.3  2.44  8.33  6.50 333 1022.8 999.0  11.1 999.0 99.0
96 03 13 22   2  7.5  8.9  2.45  7.69  6.52 327 1022.2 999.0  11.3 999.0 99.0
96 03 13 23 358  8.9 10.9  2.39  8.33  6.34 339 1022.0 999.0  11.3 999.0 99.0
96 03 14 00   5  8.2 10.5  2.44  9.09  5.95 304 1022.0 999.0  11.3 999.0 99.0
96 03 14 01 360 10.1 12.0  2.50  8.33  6.02 332 1022.1 999.0  11.3 999.0 99.0
96 03 14 02   2 10.1 12.0  2.48  8.33  5.90 337 1022.0 999.0  11.3 999.0 99.0
96 03 14 03   6  9.3 11.5  2.35  8.33  5.78 304 1022.0 999.0  11.3 999.0 99.0
96 03 14 04   3  9.5 11.4  2.41  7.69  6.18 330 1021.3 999.0  11.0 999.0 99.0
96 03 14 05  13  8.3  9.9  2.39  6.67  5.94 331 1021.7 999.0  11.3 999.0 99.0
96 03 14 06  18  7.7  9.5  2.63 11.11  6.32 266 1021.9 999.0  11.3 999.0 99.0
96 03 14 07  21  7.3  8.9  2.20  7.14  6.09 341 1021.8 999.0  11.3 999.0 99.0
96 03 14 08  18  6.1  7.3  2.10 10.00  6.12 263 1022.0 999.0  11.3 999.0 99.0
96 03 14 09  19  6.3  7.8  2.18  7.14  6.33 327 1022.0 999.0  11.3 999.0 99.0
96 03 14 10  24  5.3  6.3  1.95  6.67  6.22 322 1021.9 999.0  11.3 999.0 99.0
96 03 14 11  35  4.8  5.9  1.83 11.11  6.50 268 1021.3 999.0  11.3 999.0 99.0
96 03 14 12  38  4.8  5.9  1.67  6.25  6.11 337 1021.4 999.0  11.1 999.0 99.0
96 03 14 13  57  2.1  2.7  1.67 11.11  6.52 279 1021.8 999.0  11.1 999.0 99.0
96 03 14 14 357  3.2  3.9  1.71 10.00  6.75 264 1021.5 999.0  11.3 999.0 99.0
96 03 14 15  21  2.6  3.2  1.67 12.50  6.48 258 1021.5 999.0  11.3 999.0 99.0
96 03 14 16  32  3.0  3.7  1.73 10.00  6.63 260 1021.8 999.0  11.3 999.0 99.0
96 03 14 17  72  2.7  3.5  1.77 16.67  6.93 285 1021.9 999.0  11.3 999.0 99.0
96 03 14 18  45  2.1  2.9  1.96 16.67  7.73 288 1022.1 999.0  11.3 999.0 99.0
96 03 14 19  42  1.5  2.0  1.91 16.67  7.47 260 1022.1 999.0  11.4 999.0 99.0
96 03 14 20 305  2.3  3.4  1.91 16.67  7.66 275 1021.9 999.0  11.7 999.0 99.0
96 03 14 21 311  3.1  3.9  2.11 16.67  8.25 281 1021.2 999.0  11.7 999.0 99.0
96 03 14 22 327  3.5  4.4  2.08 16.67  8.57 274 1021.1 999.0  11.7 999.0 99.0
96 03 14 23 329  4.2  5.1  2.48 16.67  9.63 277 1020.7 999.0  11.7 999.0 99.0
96 03 15 00 326  5.5  6.8  2.94 16.67 10.10 267 1020.8 999.0  11.7 999.0 99.0
96 03 15 01 329  6.8  8.2  2.32 16.67  9.09 289 1021.4 999.0  11.4 999.0 99.0
96 03 15 02 337  7.0  8.7  2.73 16.67  8.54 277 1022.0 999.0  11.3 999.0 99.0
96 03 15 03 343  7.7  9.4  2.91 16.67  8.59 279 1022.7 999.0  11.4 999.0 99.0
96 03 15 04 339  6.6  8.0  2.93 14.29  8.99 278 1023.5 999.0  11.4 999.0 99.0
96 03 15 05 343  6.0  8.2  2.88 14.29  8.24 277 1024.1 999.0  11.4 999.0 99.0
96 03 15 06 330  5.9  7.9  3.11 14.29  9.14 273 1024.9 999.0  11.3 999.0 99.0
96 03 15 07 334  7.3  9.1  3.02 14.29  8.86 273 1025.1 999.0  11.1 999.0 99.0
96 03 15 08 341  7.0  9.4  2.87 14.29  8.24 264 1025.6 999.0  11.0 999.0 99.0
96 03 15 09 343  7.5  9.2  3.13 14.29  8.63 270 1026.3 999.0  11.1 999.0 99.0
96 03 15 10 348  6.2  8.2  3.14 14.29  8.29 261 1026.8 999.0  11.1 999.0 99.0
96 03 15 11 346  4.4  5.4  2.68 12.50  7.90 264 1027.2 999.0  11.1 999.0 99.0
96 03 15 12 336  7.8  9.9  2.78 14.29  8.05 269 1027.1 999.0  11.1 999.0 99.0
96 03 15 13 342  8.4 10.2  3.06 14.29  8.05 276 1027.9 999.0  11.0 999.0 99.0
96 03 15 14 337  9.5 11.3  2.59 11.11  6.77 279 1028.7 999.0  11.0 999.0 99.0
96 03 15 15 352  6.8  9.1  2.90 14.29  7.57 283 1029.1 999.0  11.0 999.0 99.0
96 03 15 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 03 15 17 345  8.0  9.7  3.30 14.29  8.14 275 1031.4 999.0  11.0 999.0 99.0
96 03 15 18 355  6.8  8.9  2.63 14.29  7.29 280 1031.8 999.0  11.1 999.0 99.0
96 03 15 19 347  8.1  9.5  2.73 14.29  7.51 276 1031.8 999.0  11.3 999.0 99.0
96 03 15 20 360  9.0 10.3  2.78 14.29  7.43 277 1032.0 999.0  11.3 999.0 99.0
96 03 15 21 358  8.4 10.0  2.74 12.50  7.11 284 1032.1 999.0  11.3 999.0 99.0
96 03 15 22 360  7.8  9.4  3.18 14.29  7.98 289 1031.8 999.0  11.3 999.0 99.0
96 03 15 23 360  7.2  9.2  2.91 14.29  7.56 273 1031.9 999.0  11.3 999.0 99.0
96 03 16 00 346  7.8  9.6  2.81 12.50  7.43 280 1031.8 999.0  11.3 999.0 99.0
96 03 16 01 358  7.1  9.0  3.21 14.29  7.89 288 1031.5 999.0  11.3 999.0 99.0
96 03 16 02 358  7.9  9.7  3.06 12.50  7.59 282 1031.6 999.0  11.3 999.0 99.0
96 03 16 03 357  8.9 11.3  3.30 12.50  7.89 281 1031.5 999.0  11.3 999.0 99.0
96 03 16 04 360  8.4 11.4  3.61 12.50  8.57 299 1031.9 999.0  11.0 999.0 99.0
96 03 16 05   6  8.0 10.0  3.42 12.50  7.98 294 1031.8 999.0  11.0 999.0 99.0
96 03 16 06   2  6.4  8.2  2.88 12.50  7.37 283 1031.8 999.0  11.0 999.0 99.0
96 03 16 07   5  6.6  8.4  3.52 12.50  8.18 295 1032.0 999.0  11.0 999.0 99.0
96 03 16 08  21  5.4  6.7  3.59 12.50  8.80 283 1032.0 999.0  11.0 999.0 99.0
96 03 16 09  18  5.5  6.8  3.64 12.50  8.75 296 1032.0 999.0  11.0 999.0 99.0
96 03 16 10  13  5.8  7.7  3.32 12.50  8.52 290 1032.4 999.0  11.0 999.0 99.0
96 03 16 11 350  7.1  9.0  3.29 12.50  8.66 304 1032.1 999.0  11.0 999.0 99.0
96 03 16 12 352  6.5  7.6  2.95 11.11  8.19 287 1031.7 999.0  11.0 999.0 99.0
96 03 16 13   6  5.6  6.9  3.09 12.50  8.56 296 1031.6 999.0  11.0 999.0 99.0
96 03 16 14   3  5.1  6.9  3.19 12.50  8.48 298 1031.7 999.0  11.0 999.0 99.0
96 03 16 15   5  4.6  5.9  3.42 12.50  8.88 297 1031.9 999.0  11.0 999.0 99.0
96 03 16 16   8  4.8  6.0  3.00 12.50  8.26 285 1032.2 999.0  11.0 999.0 99.0
96 03 16 17  68  4.0  5.6  2.69 12.50  8.25 301 1031.8 999.0  11.0 999.0 99.0
96 03 16 18  49  3.6  4.9  2.81 12.50  8.45 299 1031.7 999.0  11.0 999.0 99.0
96 03 16 19  77  1.8  3.2  2.96 11.11  8.58 298 1031.8 999.0  11.0 999.0 99.0
96 03 16 20  79   .8  1.9  2.71 12.50  8.43 294 1031.4 999.0  11.0 999.0 99.0
96 03 16 21 340   .7  1.6  2.76 11.11  8.44 302 1031.2 999.0  11.3 999.0 99.0
96 03 16 22 329  3.4  4.5  2.52 11.11  8.14 293 1030.6 999.0  11.7 999.0 99.0
96 03 16 23 337  4.6  5.9  2.54 12.50  7.96 295 1030.5 999.0  11.4 999.0 99.0
96 03 17 00 345  4.9  6.3  2.49 11.11  7.98 294 1030.1 999.0  11.3 999.0 99.0
96 03 17 01 342  2.2  3.2  2.24 11.11  7.66 292 1029.7 999.0  11.3 999.0 99.0
96 03 17 02 333  3.2  4.3  2.54 11.11  8.20 273 1029.8 999.0  11.4 999.0 99.0
96 03 17 03 335  4.5  6.2  2.31 11.11  8.25 290 1029.5 999.0  11.4 999.0 99.0
96 03 17 04 342  4.8  6.1  2.12 11.11  8.02 303 1029.9 999.0  11.1 999.0 99.0
96 03 17 05 339  3.6  4.6  2.12 11.11  7.98 285 1029.9 999.0  11.0 999.0 99.0
96 03 17 06 357  3.6  4.7  1.80 11.11  7.50 276 1029.8 999.0  11.0 999.0 99.0
96 03 17 07 343  3.5  4.5  1.75 12.50  7.67 273 1029.8 999.0  11.0 999.0 99.0
96 03 17 08 350  4.3  5.2  1.80 11.11  8.02 279 1029.8 999.0  11.0 999.0 99.0
96 03 17 09   4  3.3  4.2  1.83 11.11  7.99 291 1029.0 999.0  11.0 999.0 99.0
96 03 17 10 358  3.4  4.2  1.74 12.50  7.91 279 1029.4 999.0  11.0 999.0 99.0
96 03 17 11  16  2.8  3.8  1.85 12.50  8.30 282 1029.2 999.0  11.0 999.0 99.0
96 03 17 12  21  2.5  3.7  1.78 11.11  8.04 283 1029.4 999.0  11.0 999.0 99.0
96 03 17 13  37  4.5  5.5  1.94 11.11  8.50 286 1029.0 999.0  11.0 999.0 99.0
96 03 17 14  31  3.9  4.9  1.72 11.11  8.16 291 1028.8 999.0  11.0 999.0 99.0
96 03 17 15  34  5.7  6.9  1.84 11.11  8.15 281 1028.7 999.0  11.0 999.0 99.0
96 03 17 16  27  5.1  6.5  1.96 11.11  7.86 281 1028.9 999.0  11.0 999.0 99.0
96 03 17 17  27  5.6  6.5  1.94 11.11  7.70 285 1028.9 999.0  11.0 999.0 99.0
96 03 17 18  16  6.5  7.9  1.84 11.11  7.49 283 1028.9 999.0  11.0 999.0 99.0
96 03 17 19  14  6.7  8.0  2.01 11.11  7.08 294 1028.8 999.0  11.0 999.0 99.0
96 03 17 20  18  7.4  8.8  2.11 11.11  7.05 284 1028.3 999.0  11.0 999.0 99.0
96 03 17 21   4  7.0  8.1  2.02 11.11  7.00 288 1027.9 999.0  11.1 999.0 99.0
96 03 17 22   3  7.0  8.7  2.06 11.11  7.50 286 1027.2 999.0  11.1 999.0 99.0
96 03 17 23   5  7.7  9.5  2.12 10.00  7.29 301 1026.7 999.0  11.3 999.0 99.0
96 03 18 00   8  8.2  9.5  2.22 12.50  7.00 279 1025.8 999.0  11.0 999.0 99.0
96 03 18 01  15  7.8  9.6  2.47 11.11  7.39 274 1025.5 999.0  11.0 999.0 99.0
96 03 18 02  10  8.2  9.5  2.24 12.50  6.91 281 1025.0 999.0  11.0 999.0 99.0
96 03 18 03  17  8.3  9.8  2.48 12.50  7.03 284 1024.3 999.0  11.0 999.0 99.0
96 03 18 04  17  8.2  9.7  2.30 12.50  7.06 276 1023.9 999.0  11.0 999.0 99.0
96 03 18 05  24  7.5  9.0  2.57 11.11  7.36 272 1023.7 999.0  11.0 999.0 99.0
